#Position (bp)	mapping quality
3410279.0	3.3538443431925438
1.0230836E7	3.3074616063023536
1.7051393E7	2.93110068329024
2.387195E7	1.5708474088038782
3.0692507E7	3.0576543535601877
3.7513064E7	6.304392772772258
4.4333621E7	4.952347425096026
5.1154178E7	2.8355046534193113
5.7974735E7	5.794916809459047
6.4795292E7	4.613018495833552
7.1615849E7	5.111184121528984
7.8436406E7	7.721329465328295
8.5256963E7	3.616545969160779
9.207752E7	4.862520235161009
9.8898077E7	2.3275753702884723
1.05718634E8	3.1863634258321127
1.12539191E8	2.137745514387533
1.19359748E8	4.071990060396894
1.26180305E8	2.0034434142736597
1.33000862E8	7.330201640361901
1.39821419E8	3.8275078379159537
1.46641976E8	3.1019285571846242
1.53462533E8	5.031344551662199
1.6028309E8	2.48009806217225
1.67103647E8	4.434773510852831
1.73924204E8	5.360981863054149
1.80744761E8	4.5876918758142535
1.87565318E8	3.91721227784201
1.93064938E8	6.829219029252207
1.964752165E8	0.0
2.01206432E8	4.9997512566668165
2.08026989E8	2.5739089323247737
2.14847546E8	3.7733174779997647
2.21668103E8	4.11664321235141
2.2848866E8	3.0103770676730166
2.35309217E8	3.875717019488022
2.42129774E8	1.3733550125570508
2.48950331E8	2.486172458879771
2.55770888E8	6.134490710966627
2.62591445E8	3.4037616434062734
2.69412002E8	5.72336830679457
2.76232559E8	7.4177839658401865
2.83053116E8	3.512251160229741
2.89873673E8	4.514947747767068
2.9669423E8	4.321359135975023
3.03514787E8	0.9763261116617604
3.10335344E8	5.488315114265506
3.17155901E8	4.564580733637221
3.231256605E8	10.346116369032117
3.26535939E8	0.0
3.30797015E8	5.6029180243207675
3.37617572E8	2.96547539614531
3.44438129E8	4.703524674895699
3.51258686E8	4.505255109664966
3.58079243E8	3.4869458683635064
3.648998E8	2.6615318057121993
3.71720357E8	4.624799295122629
3.78540914E8	6.012491113074423
3.85361471E8	4.3772393974671715
3.92182028E8	8.962601729536939
3.99002585E8	6.1560058930486115
4.05823142E8	8.404653423368533
4.12643699E8	5.153640885724837
4.19464256E8	6.298629466576262
4.26284813E8	7.610276954858004
4.3310537E8	5.781917840226054
4.39925927E8	7.11255860253267
4.45497358E8	5.249682383628685
4.489076365E8	0.0
4.53567041E8	5.321241423401413
4.60387598E8	2.192380340698731
4.67208155E8	3.8668592254167122
4.74028712E8	3.7918973063705392
4.80849269E8	3.2517552808025885
4.87669826E8	1.0986463542205493
4.94490383E8	2.8505562095055805
5.0131094E8	2.911258360467684
5.08131497E8	3.1532867328976715
5.14952054E8	4.811345726294046
5.21772611E8	3.4950746041396954
5.28593168E8	3.6603638044680125
5.35413725E8	2.378221725897819
5.42234282E8	7.852190914135821
5.49054839E8	6.505774508730056
5.55875396E8	9.263643297156438
5.62695953E8	2.5556392758162594
5.669287495E8	5.841244917740867
5.70339028E8	6.5886668187322
5.76337067E8	3.1736875907509132
5.83157624E8	4.19624414615135
5.89978181E8	3.4164166481008684
5.96798738E8	3.570579985312337
6.03619295E8	4.471712347846055
6.10439852E8	1.5008630480939973
6.17260409E8	5.079568636160581
6.24080966E8	4.7346911348695215
6.30901523E8	4.783207887310332
6.3772208E8	3.505277557474464
6.44542637E8	3.5521863126107776
6.51363194E8	4.581132028406002
6.58183751E8	1.857318718358209
6.65004308E8	4.751405625299683
6.71824865E8	4.727642383738365
6.78645422E8	3.1362751036148704
6.853450715E8	2.995274295184723
6.8875535E8	0.0
6.92286536E8	2.093996874840845
6.99107093E8	1.3679982506253165
7.0592765E8	3.864743995325693
7.12748207E8	4.60278144293932
7.19568764E8	2.839364559963253
7.26389321E8	1.9912657894988652
7.33209878E8	4.856274916222707
7.40030435E8	9.15827130933497
7.46850992E8	9.064542223941352
7.53671549E8	5.12200560841607
7.60492106E8	5.199388157552666
7.67312663E8	5.0352773705691645
7.7413322E8	3.8240251079868885
7.80953777E8	3.1603557475273836
7.87774334E8	2.960035062580109
7.94594891E8	6.092972486979387
8.01415448E8	0.886262440196697
8.08236005E8	3.180392082516632
8.12710191E8	2.03485238855864
8.161204695E8	3.138035894440815
8.21877119E8	3.7504920859144657
8.28697676E8	4.289497137647523
8.35518233E8	0.6711328734168676
8.4233879E8	1.9879348860125488
8.49159347E8	3.64202560482991
8.55979904E8	2.750781417677925
8.62800461E8	1.76487149204927
8.69621018E8	4.5881289886889505
8.76441575E8	2.924454698471614
8.83262132E8	3.1390174102761588
8.90082689E8	9.940835231212723
8.96903246E8	5.214338702960453
9.03723803E8	3.3680561109807114
9.1054436E8	5.1206877828919275
9.15901344E8	7.7246145521713725
9.193116225E8	0.0
9.24185474E8	2.6219387612475598
9.31006031E8	3.9011437735127292
9.37826588E8	7.466885026365788
9.44647145E8	2.44850478064023
9.51467702E8	3.7370080159771133
9.58288259E8	1.61821655877811
9.65108816E8	4.36760776346137
9.71929373E8	4.38118343096748
9.7874993E8	3.002396179522227
9.85570487E8	2.9787362582778036
9.92391044E8	2.1838993172436636
9.99211601E8	2.4549127869382232
1.006032158E9	1.8619329678605214
1.012649727E9	3.215981002713553
1.0160600055E9	0.0
1.019673272E9	2.809950600320607
1.026493829E9	3.154788378156076
1.033314386E9	5.501140194839509
1.040134943E9	10.446140991598414
1.0469555E9	5.150105111953081
1.053776057E9	17.901747051953027
1.060596614E9	6.281410426630199
1.067417171E9	2.9472085496019917
1.074237728E9	9.977992197100486
1.081058285E9	2.9558423542314927
1.087878842E9	2.4830750271812483
1.094699399E9	5.391998945566652
1.101519956E9	3.21485511286292
1.1080409755E9	0.9778435265465469
1.111451254E9	0.0
1.11516107E9	5.003625284493907
1.121981627E9	4.096412693101386
1.128802184E9	2.094172503650242
1.135622741E9	2.0088758169383585
1.142443298E9	3.0630693742831743
1.149263855E9	4.987404772405039
1.156084412E9	3.2917282770794403
1.162904969E9	3.572713069563956
1.169725526E9	5.667504708892952
1.176546083E9	4.034543038028827
1.18336664E9	3.942234732809341
1.190187197E9	5.404513707436369
1.197007754E9	4.137433264504311
1.201145256E9	1.8116921095644105
1.2045555345E9	10.181193214362313
1.210648868E9	11.3266018688318
1.217469425E9	3.521977111197731
1.224289982E9	4.185039248054907
1.231110539E9	4.377906392786325
1.237931096E9	4.822190886542308
1.244751653E9	7.362737861278708
1.25157221E9	4.5200684376558184
1.258392767E9	4.107365652627242
1.2625477645E9	6.827409415075499
1.265958043E9	5.789145779307103
1.272033881E9	1.8891046333742667
1.278854438E9	2.4243444692848026
1.285674995E9	5.413857136418171
1.292495552E9	7.774095934313284
1.299316109E9	3.92043433951637
1.306136666E9	1.9405409817332964
1.312957223E9	3.3044960509144086
1.31977778E9	2.005987538618771
1.326598337E9	3.185473865116275
1.333418894E9	2.5759763151020096
1.340239451E9	3.307656540175291
1.347060008E9	4.883299391194297
1.353880565E9	5.880483022199311
1.360701122E9	1.4237392804734783
1.367521679E9	5.119645028691123
1.374342236E9	2.624558883836924
1.381162793E9	7.803181244487925
1.38798335E9	6.639296219031824
1.394803907E9	6.309608508331013
1.401624464E9	1.4743043987678475
1.408445021E9	2.7179515586338288
1.415265578E9	5.380473301979058
1.422086135E9	6.15599967312708
1.428906692E9	5.891829064090485
1.435727249E9	3.5780365180291316
1.442092514E9	6.50505314453879
1.4455027925E9	0.0
1.449368363E9	6.866966339367799
