#Position (bp)	Coverage
3410279.0	0.5699489059324627
1.0230836E7	1.3173457827564523
1.7051393E7	0.7247191101841096
2.387195E7	8.19836209857934
3.0692507E7	0.7078344188018661
3.7513064E7	2.8532511347680254
4.4333621E7	0.912842015688748
5.1154178E7	1.0804270091137718
5.7974735E7	1.8182413840981022
6.4795292E7	2.1431809748089488
7.1615849E7	1.1925297303431377
7.8436406E7	1.7422556544868697
8.5256963E7	3.3218688737591373
9.207752E7	2.8355330803627914
9.8898077E7	0.560700834257378
1.05718634E8	0.42186188019541515
1.12539191E8	0.11586986224145623
1.19359748E8	0.6067354909577033
1.26180305E8	2.4222432273493206
1.33000862E8	2.3781321672115636
1.39821419E8	0.1629822901560679
1.46641976E8	0.31249529913759244
1.53462533E8	3.2640602519706237
1.6028309E8	2.9633104744964376
1.67103647E8	3.127765078423947
1.73924204E8	2.8714324944429026
1.80744761E8	2.2148862622216923
1.87565318E8	0.9715230002476337
1.93064938E8	1.4012639867632937
1.964752165E8	0.0
2.01206432E8	1.3343303193566156
2.08026989E8	1.4717648426660754
2.14847546E8	2.907614436768141
2.21668103E8	0.9032199276393409
2.2848866E8	2.0172069524527103
2.35309217E8	1.9791499433257431
2.42129774E8	1.05013798726409
2.48950331E8	0.7332352768256317
2.55770888E8	3.0606589755059592
2.62591445E8	1.6416502347242314
2.69412002E8	2.806514189383653
2.76232559E8	4.142181789551792
2.83053116E8	4.630918853108331
2.89873673E8	1.2982398651605727
2.9669423E8	0.7302220331858527
3.03514787E8	8.421258557035738
3.10335344E8	0.9623539543764534
3.17155901E8	1.003425380067933
3.231256605E8	3.6395282871800965
3.26535939E8	0.0
3.30797015E8	4.7687442535851545
3.37617572E8	0.28973278868573343
3.44438129E8	2.1861909518533458
3.51258686E8	0.8376222059283428
3.58079243E8	4.1540013520889865
3.648998E8	1.08465877493583
3.71720357E8	1.8748954081023002
3.78540914E8	3.920876843342853
3.85361471E8	3.9573631596363756
3.92182028E8	2.4225272217503644
3.99002585E8	6.343281934305366
4.05823142E8	3.0842831457899993
4.12643699E8	3.6117909431737028
4.19464256E8	2.132725230505368
4.26284813E8	7.378389917421701
4.3310537E8	3.339065269889248
4.39925927E8	2.0185325040169007
4.45497358E8	7.905990437972332
4.489076365E8	0.0
4.53567041E8	2.7566107870662178
4.60387598E8	1.1981629946058658
4.67208155E8	1.231597947205778
4.74028712E8	1.2963128964393964
4.80849269E8	1.985515845699992
4.87669826E8	4.506731341736459
4.94490383E8	1.2117548464150363
5.0131094E8	2.1111006036603754
5.08131497E8	0.4196525298447033
5.14952054E8	1.285270983000362
5.21772611E8	4.633601331973327
5.28593168E8	3.9783397455662346
5.35413725E8	3.474314047958253
5.42234282E8	0.134153266368128
5.49054839E8	2.879946755081733
5.55875396E8	7.427790721490928
5.62695953E8	5.4645271639838215
5.669287495E8	0.4957994840234499
5.70339028E8	0.17531375102139476
5.76337067E8	1.1690419125593408
5.83157624E8	1.08169933921819
5.89978181E8	2.773685052408476
5.96798738E8	0.30024043490876184
6.03619295E8	2.1688140719299027
6.10439852E8	4.8631708524685004
6.17260409E8	1.9738008200796504
6.24080966E8	5.307217284453454
6.30901523E8	0.7913497387383465
6.3772208E8	0.716557606658811
6.44542637E8	1.9903197055607043
6.51363194E8	0.596068620202133
6.58183751E8	2.1556078191267956
6.65004308E8	2.7499339130220597
6.71824865E8	1.4544260827964637
6.78645422E8	1.908131403344331
6.853450715E8	1.5089205504639034
6.8875535E8	0.0
6.92286536E8	4.517529580062156
6.99107093E8	1.8112396099028276
7.0592765E8	1.1451328681807071
7.12748207E8	2.4420743056615466
7.19568764E8	5.424188669635046
7.26389321E8	2.18503459468193
7.33209878E8	0.9660988098186116
7.40030435E8	1.3281362504557912
7.46850992E8	2.026011805194209
7.53671549E8	3.0047547436375064
7.60492106E8	2.059377408619267
7.67312663E8	1.8978197821673508
7.7413322E8	0.2268788311570448
7.80953777E8	0.36634060825237585
7.87774334E8	0.5555087363099523
7.94594891E8	0.675067006990778
8.01415448E8	0.4787119292456613
8.08236005E8	1.8849089597814372
8.12710191E8	1.8253673369160384
8.161204695E8	1.3416906363060233
8.21877119E8	1.2440473703247403
8.28697676E8	0.9843980484291825
8.35518233E8	0.1879513652623972
8.4233879E8	2.929132913924772
8.49159347E8	2.4191318978787217
8.55979904E8	1.448056661648015
8.62800461E8	0.6342061212889212
8.69621018E8	0.9714304858092968
8.76441575E8	0.7369280837327509
8.83262132E8	1.0729364185359056
8.90082689E8	3.123132172343109
8.96903246E8	5.0946651424509755
9.03723803E8	3.6630225361359785
9.1054436E8	4.817130770991284
9.15901344E8	4.817512202025422
9.193116225E8	0.0
9.24185474E8	7.614240743094736
9.31006031E8	3.063035467631163
9.37826588E8	3.1790437349911453
9.44647145E8	1.5626113820322887
9.51467702E8	5.963938575691105
9.58288259E8	4.840023476088536
9.65108816E8	0.9727451878197044
9.71929373E8	2.0387614970448893
9.7874993E8	0.3515755384787489
9.85570487E8	0.5611985941910609
9.92391044E8	1.2182271917088296
9.99211601E8	1.340433633206203
1.006032158E9	7.206576970180001
1.012649727E9	3.4572693056647035
1.0160600055E9	0.0
1.019673272E9	1.4361222991025513
1.026493829E9	3.25580022276773
1.033314386E9	0.841268535692906
1.040134943E9	3.520830190261587
1.0469555E9	5.024293617075555
1.053776057E9	2.5372014338418403
1.060596614E9	3.3349606197851585
1.067417171E9	0.9366837635108101
1.074237728E9	1.2471617787227642
1.081058285E9	2.0689062491523784
1.087878842E9	1.974440650521651
1.094699399E9	0.8816580522675788
1.101519956E9	3.6627010081434697
1.1080409755E9	1.4446045170587973
1.111451254E9	0.0
1.11516107E9	0.7097470191950599
1.121981627E9	1.8703207084113511
