#Position (bp)	Coverage
3410279.0	1.7038681738163026
1.0230836E7	2.743616100561875
1.7051393E7	2.1091166014740437
2.387195E7	10.90387119409749
3.0692507E7	1.041229917146063
3.7513064E7	5.630703914650959
4.4333621E7	1.486774027399815
5.1154178E7	2.431777492659324
5.7974735E7	3.9145490610224356
6.4795292E7	6.197910962403804
7.1615849E7	2.6636327502284636
7.8436406E7	3.0377617253253657
8.5256963E7	6.832041869894204
9.207752E7	5.564293062868619
9.8898077E7	1.7307683228803747
1.05718634E8	0.9117432784448543
1.12539191E8	0.2803074587603329
1.19359748E8	1.5260948629268842
1.26180305E8	7.389057814486412
1.33000862E8	5.697671025988053
1.39821419E8	0.8107484476707694
1.46641976E8	0.6832688298037829
1.53462533E8	6.249305591904005
1.6028309E8	8.01617301930033
1.67103647E8	6.848902223088231
1.73924204E8	6.19206246645252
1.80744761E8	5.63194912087092
1.87565318E8	2.1948930270650915
1.93064938E8	2.895758304709881
1.964752165E8	0.0
2.01206432E8	2.773352528246593
2.08026989E8	2.9604516170746757
2.14847546E8	2.5547897334484557
2.21668103E8	2.721746625678812
2.2848866E8	3.9229111346771237
2.35309217E8	4.2735157847079055
2.42129774E8	1.2141042146557826
2.48950331E8	1.8957731751233806
2.55770888E8	6.434889848439065
2.62591445E8	3.175119861911571
2.69412002E8	4.918427776499779
2.76232559E8	7.078099046749408
2.83053116E8	5.039142111120837
2.89873673E8	2.0777838232273407
2.9669423E8	1.6575616918090414
3.03514787E8	23.276611719541382
3.10335344E8	2.480282475463514
3.17155901E8	2.2075648660366007
3.231256605E8	8.882840896259827
3.26535939E8	0.0
3.30797015E8	7.693875148319998
3.37617572E8	0.7528099244680456
3.44438129E8	4.303429910489715
3.51258686E8	1.9252659276947617
3.58079243E8	8.016503197612746
3.648998E8	3.260706127080237
3.71720357E8	3.5614907990652376
3.78540914E8	7.0558430931667315
3.85361471E8	9.374369864513998
3.92182028E8	5.222988679663552
3.99002585E8	11.030559674231885
4.05823142E8	5.996298836004156
4.12643699E8	7.798606624063108
4.19464256E8	5.9574248848004645
4.26284813E8	11.578678984722215
4.3310537E8	6.646579890762587
4.39925927E8	4.548749610918874
4.45497358E8	12.070567440289382
4.489076365E8	0.0
4.53567041E8	3.78168351939585
4.60387598E8	11.957564022996948
4.67208155E8	1.936418829136682
4.74028712E8	1.9725862565183458
4.80849269E8	3.304134691638821
4.87669826E8	3.368730149165237
4.94490383E8	2.8484072488507906
5.0131094E8	3.98353448259431
5.08131497E8	0.9640349021348257
5.14952054E8	2.8640027493355746
5.21772611E8	7.5555329278825765
5.28593168E8	7.933129361722217
5.35413725E8	6.562760343473414
5.42234282E8	0.35293789055644575
5.49054839E8	6.023892036970001
5.55875396E8	8.628477556891614
5.62695953E8	9.969158237369763
5.669287495E8	0.5808967098592371
5.70339028E8	0.5075489018400273
5.76337067E8	3.898740234851787
5.83157624E8	2.165262455837551
5.89978181E8	4.326931070292353
5.96798738E8	0.7169373410412082
6.03619295E8	1.981050814471604
6.10439852E8	7.1678119543609125
6.17260409E8	4.121023693519459
6.24080966E8	10.983266615908349
6.30901523E8	1.9630893781842158
6.3772208E8	3.0490288403131887
6.44542637E8	2.790101160359777
6.51363194E8	2.579386404951971
6.58183751E8	5.291835549501309
6.65004308E8	5.4223166817607416
6.71824865E8	3.081263011217412
6.78645422E8	3.3065449053501057
6.853450715E8	1.9967320499876724
6.8875535E8	0.0
6.92286536E8	2.9738591730851307
6.99107093E8	4.792138237390289
7.0592765E8	3.0792071673911674
7.12748207E8	6.41697562237219
7.19568764E8	6.874042838436802
7.26389321E8	4.17027993461531
7.33209878E8	1.5880588638142017
7.40030435E8	1.504035227621439
7.46850992E8	3.4863482557216368
7.53671549E8	6.199229476419594
7.60492106E8	3.4555284854301487
7.67312663E8	2.9895174250431453
7.7413322E8	0.4350786893211214
7.80953777E8	0.8902746505893874
7.87774334E8	0.8746960108976437
7.94594891E8	1.6863045056290857
8.01415448E8	1.3322608402803466
8.08236005E8	4.148405768033315
8.12710191E8	4.194326574443737
8.161204695E8	2.112479441656925
8.21877119E8	2.5857498148611615
8.28697676E8	1.9381723516129254
8.35518233E8	1.1311788758601387
8.4233879E8	8.582986844036345
8.49159347E8	7.790162738908274
8.55979904E8	4.424877323069069
8.62800461E8	1.0608533877804995
8.69621018E8	2.5347589647003903
8.76441575E8	2.093725629739624
8.83262132E8	3.7166051101105086
8.90082689E8	7.400646017619969
8.96903246E8	9.897239624271156
9.03723803E8	6.697140717393022
9.1054436E8	10.748738556103262
9.15901344E8	5.471093342059187
9.193116225E8	0.0
9.24185474E8	11.976888837671176
9.31006031E8	5.431949912595115
9.37826588E8	7.452331972300796
9.44647145E8	4.548701227773626
9.51467702E8	8.277285564800646
9.58288259E8	7.346072175630231
9.65108816E8	2.963930658449156
9.71929373E8	2.201448796630539
9.7874993E8	0.8969027016415229
9.85570487E8	1.4627720287360695
9.92391044E8	1.640614102337976
9.99211601E8	2.852720239710628
1.006032158E9	12.497310410278809
1.012649727E9	6.4987162840409995
1.0160600055E9	0.0
1.019673272E9	3.152069545053285
1.026493829E9	4.222096083941532
1.033314386E9	1.4947015324408255
1.040134943E9	5.982725750990718
1.0469555E9	8.014122307019793
1.053776057E9	4.000541597995589
1.060596614E9	3.6153081046020143
1.067417171E9	1.7908541780385385
1.074237728E9	2.816381858549089
1.081058285E9	4.8119691690869235
1.087878842E9	9.273785117549783
1.094699399E9	2.9228747740103924
1.101519956E9	9.43383172371406
1.1080409755E9	5.456094223209197
1.111451254E9	0.0
1.11516107E9	1.3312530047032816
1.121981627E9	3.932268728199178
1.128802184E9	1.7008037613350346
1.135622741E9	8.244823553266984
1.142443298E9	4.55368996989542
1.149263855E9	8.555912075802606
1.156084412E9	3.6682463030512023
1.162904969E9	0.9109577121047445
1.169725526E9	9.267621544692025
1.176546083E9	5.276408803562524
1.18336664E9	3.176278418316862
1.190187197E9	2.4256126002612395
1.197007754E9	3.192393231227303
1.201145256E9	5.352869509854949
1.2045555345E9	4.436966256748371
1.210648868E9	7.805270889166383
1.217469425E9	2.35019090083112
1.224289982E9	2.5679147612137836
1.231110539E9	3.315922145361442
1.237931096E9	2.138755236559126
1.244751653E9	5.006500348871801
1.25157221E9	3.2109185510802125
1.258392767E9	4.547253545421584
1.2625477645E9	2.9034118909279876
1.265958043E9	1.2771767053033332
1.272033881E9	6.18926914620023
1.278854438E9	2.870551627968214
1.285674995E9	6.790547458220788
1.292495552E9	11.133152908186238
1.299316109E9	7.958823304313709
1.306136666E9	1.8060234669983697
1.312957223E9	5.246866641536754
1.31977778E9	2.6670855474120367
1.326598337E9	4.5462273828955615
1.333418894E9	12.20221325032545
1.340239451E9	4.560054112882569
1.347060008E9	2.1134336975704477
1.353880565E9	5.0886455461042255
1.360701122E9	0.792543189654452
1.367521679E9	7.8630151467101586
1.374342236E9	3.847863598236918
1.381162793E9	5.373310860095444
1.38798335E9	2.831359667546214
1.394803907E9	7.666354228840841
1.401624464E9	15.84127322739184
1.408445021E9	7.3332972658977855
1.415265578E9	6.3536727279018415
1.422086135E9	9.45266097768848
1.428906692E9	7.471279105210908
1.435727249E9	3.2143415852986785
1.442092514E9	5.828077048744555
1.4455027925E9	0.0
1.449368363E9	0.8536890755403115
1.45618892E9	4.463227270148171
1.463009477E9	0.6613043480173247
1.469830034E9	2.268619410408857
1.476650591E9	3.95093303963298
1.483471148E9	1.5246935111018058
1.490291705E9	0.5094985644134342
1.497112262E9	3.6627273989499685
1.503932819E9	3.2459274220565857
1.510753376E9	2.6504712151808127
1.517573933E9	1.7239765022123559
1.52439449E9	4.316593644771241
1.531215047E9	5.1371497958304575
1.538035604E9	3.4973241921444247
1.544856161E9	3.2820746164866006
1.551676718E9	5.120524320814268
1.558497275E9	0.6422626480505917
1.565317832E9	1.9862347019458968
1.572138389E9	5.402732210873687
1.578958946E9	8.313285410561043
1.585779503E9	3.95253334881594
1.59260006E9	3.2642341380623314
1.599420617E9	7.402444844314035
1.603811856E9	3.435838140271703
1.6072221345E9	0.3823509314136725
1.613061731E9	2.6126806065838903
1.619882288E9	1.6277380278472857
1.626702845E9	0.9558229628459963
1.633523402E9	0.7371801159348129
1.640343959E9	1.5104893925818668
1.647164516E9	5.813758758998715
1.653985073E9	4.310590322755165
1.66080563E9	2.9492528249525662
1.667626187E9	1.4386149107763486
1.674446744E9	1.3198187479409673
1.681267301E9	4.211167064508075
1.688087858E9	3.208899947614249
1.694908415E9	2.60256691645565
1.701728972E9	1.2455070751552988
1.708549529E9	7.039070122865332
1.715370086E9	4.692966278267303
1.722190643E9	5.17921732785167
1.7290112E9	5.698811695291162
1.735831757E9	6.183850673779283
1.742652314E9	8.74500572313962
1.749472871E9	2.423307656544766
1.756293428E9	11.413445265540629
1.7606786045E9	13.664597219401415
1.764088883E9	0.9550753978690394
1.769934542E9	5.460176786148111
1.776755099E9	2.850287887045002
1.783575656E9	6.54654275303322
1.790396213E9	6.864818078640791
1.79721677E9	8.16841615721414
1.804037327E9	2.2677832616896243
1.810857884E9	1.8300572812455054
1.817678441E9	1.7877893257104955
1.824498998E9	1.8381435709722829
1.831319555E9	4.752276243714406
1.838140112E9	2.6327641569449534
1.844960669E9	2.61749839492581
1.851781226E9	3.659072125634314
1.858601783E9	1.133652134275837
1.86542234E9	10.245858952575281
1.872242897E9	5.4707599394008435
1.879063454E9	5.438850228800962
1.885884011E9	9.006289369035402
1.892704568E9	5.811341214507848
1.899525125E9	10.979102439874046
1.906345682E9	6.236655598655652
1.911583806E9	3.8791399491915484
1.9149940845E9	0.0014913743583456615
1.919986796E9	4.888001815687487
1.926807353E9	0.8913779329166225
1.93362791E9	3.2558915642813337
1.940448467E9	3.62957204228335
1.947269024E9	6.643734815206441
1.954089581E9	3.0119430128653715
1.960910138E9	4.382376248743321
1.967730695E9	3.4302501980410103
1.974551252E9	3.5722707104419773
1.981371809E9	0.9687874465384572
1.988192366E9	5.209276896300405
1.995012923E9	1.9398214837879078
2.00183348E9	8.453378514394059
2.008654037E9	3.1582391291503025
2.015474594E9	2.038106858428131
2.022295151E9	7.471727162459019
2.029115708E9	10.20705933547656
2.035936265E9	5.322719684037535
2.042756822E9	1.6324874933234925
2.049577379E9	2.1192059534140686
2.056397936E9	2.737942370395849
2.061403955E9	3.012222538689718
2.0648142335E9	1.6504669508161307
2.07003905E9	2.825458243366341
2.076859607E9	3.7444944745715047
2.083680164E9	1.9442516205054807
2.090500721E9	8.822554228342348
2.097321278E9	2.005456445859187
2.104141835E9	1.2613286568824218
2.110962392E9	5.590416002681306
2.117782949E9	4.184347554019415
2.124603506E9	9.409686481617264
2.131424063E9	1.3485052613738144
2.13824462E9	3.3706568246552298
2.145065177E9	4.272955126685401
2.151885734E9	12.390412982400118
2.158706291E9	3.4864783037514386
2.165526848E9	6.15832988420154
2.172347405E9	4.946710657208788
2.179167962E9	3.349337011625297
2.185988519E9	10.949085976409258
2.192809076E9	4.123436399695802
2.199629633E9	2.748442832454886
2.2055174015E9	4.891201579017474
2.20892768E9	0.0
2.213270747E9	0.8532835368137822
2.220091304E9	4.597606617758638
