Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR15502495	(0.0, 0.0006018405315180447)	(1.0, 0.000752300664397556)	(2.0, 0.001199382202096675)	(3.0, 0.0016077739913410622)	(4.0, 0.001719544375765842)	(5.0, 0.00201616578058545)	(6.0, 0.002566419980830519)	(7.0, 0.0032456400092580272)	(8.0, 0.003671227242260073)	(9.0, 0.0042386768862628)	(10.0, 0.0055627260556025)	(11.0, 0.007226385239155951)	(12.0, 0.008133444897372433)	(13.0, 0.00925114874162023)	(14.0, 0.012513984194635914)	(15.0, 0.017560846937508662)	(16.0, 0.020462578071613523)	(17.0, 0.024378840387420223)	(18.0, 0.03524206198132093)	(19.0, 0.0546901088712326)	(20.0, 0.06719119648305028)	(21.0, 0.08524641242859163)	(22.0, 0.1242413800100215)	(23.0, 0.18560332105922558)	(24.0, 0.2260255104725411)	(25.0, 0.29332847734001616)	(26.0, 0.3896788475751157)	(27.0, 0.4879422109282548)	(28.0, 0.5571581709137693)	(29.0, 0.6675443221160575)	(30.0, 0.8794007869322881)	(31.0, 1.1160272884814257)	(32.0, 1.251183476416621)	(33.0, 1.3998853751719114)	(34.0, 1.6848912577332211)	(35.0, 1.965000737684537)	(36.0, 2.1088062338298346)	(37.0, 2.162752639758548)	(38.0, 2.2994220267444176)	(39.0, 2.4915768118753108)	(40.0, 2.6010086159490493)	(41.0, 2.7047831190265175)	(42.0, 2.8574571652898273)	(43.0, 2.9989455753887806)	(44.0, 3.0915344423018922)	(45.0, 3.094290012164057)	(46.0, 3.1783585366952494)	(47.0, 3.346830896910907)	(48.0, 3.4339903024575382)	(49.0, 3.4603595154599076)	(50.0, 3.52246945831257)	(51.0, 3.5822279242313724)	(52.0, 3.606245660299882)	(53.0, 3.5793820782894796)	(54.0, 3.49992193268534)	(55.0, 3.3564689431370747)	(56.0, 3.265612517182547)	(57.0, 3.1620959457614437)	(58.0, 2.9076936542278267)	(59.0, 2.5619190734269526)	(60.0, 2.367030212738591)	(61.0, 2.1877720104259413)	(62.0, 1.8312158863890153)	(63.0, 1.4843708892142267)	(64.0, 1.3148238137637147)	(65.0, 1.1653266257346324)	(66.0, 0.8960459764897014)	(67.0, 0.6857371016116601)	(68.0, 0.5952116879494674)	(69.0, 0.5201148861988336)	(70.0, 0.39614863328893474)	(71.0, 0.31283670828307963)	(72.0, 0.2783942344364898)	(73.0, 0.25332327743782385)	(74.0, 0.20800898427545453)	(75.0, 0.1657081926316148)	(76.0, 0.14365073715147844)	(77.0, 0.1306552805316281)	(78.0, 0.10732536221342504)	(79.0, 0.08888324878333638)	(80.0, 0.08077559705160044)	(81.0, 0.07544500948672632)	(82.0, 0.06101373331311149)	(83.0, 0.04514663758573219)	(84.0, 0.0383802304670936)	(85.0, 0.031845961839183395)	(86.0, 0.02121917759695049)	(87.0, 0.013924010582763905)	(88.0, 0.010721359182900025)	(89.0, 0.007303764736065413)	(90.0, 0.0028673402465895417)	(91.0, 0.0014788081631586243)	(92.0, 0.0011091061223689682)	(93.0, 0.00098014029418653)	(94.0, 0.0007179097768822391)	(95.0, 0.000511564451790338)	(96.0, 0.0004384838158202897)	(97.0, 0.0004384838158202897)	(98.0, 0.0004169895111232167)	(99.0, 0.0006448291409121907)	(100.0, 0.000894163075398238)
SRR15502506	(0.0, 0.000601789981314421)	(1.0, 0.0005888944817148264)	(2.0, 0.0006318794803801421)	(3.0, 0.0011004159658320842)	(4.0, 0.0015130719530191158)	(5.0, 0.0019558174392718683)	(6.0, 0.0027295474152475526)	(7.0, 0.002991755907105979)	(8.0, 0.002922979909241474)	(9.0, 0.0028670994109765632)	(10.0, 0.002983158907372916)	(11.0, 0.0032711583984305318)	(12.0, 0.0033872178948268846)	(13.0, 0.004328589365597301)	(14.0, 0.0068346147877852105)	(15.0, 0.009383625208638438)	(16.0, 0.010367981678074168)	(17.0, 0.015040451032993996)	(18.0, 0.02726968315327634)	(19.0, 0.03932697527889742)	(20.0, 0.04382750463915598)	(21.0, 0.055407663279592054)	(22.0, 0.08066134999546508)	(23.0, 0.11777889634296526)	(24.0, 0.1412229146150285)	(25.0, 0.17418381159159266)	(26.0, 0.25939727294571463)	(27.0, 0.38948707290642637)	(28.0, 0.4673243084895802)	(29.0, 0.574288179168352)	(30.0, 0.7957082057932602)	(31.0, 0.9884572383084027)	(32.0, 1.066750114877409)	(33.0, 1.1958211703697528)	(34.0, 1.5257396321257843)	(35.0, 1.9015015949583756)	(36.0, 2.0764161515272788)	(37.0, 2.1451706568924513)	(38.0, 2.338194793399052)	(39.0, 2.5902674225721967)	(40.0, 2.7180704206039135)	(41.0, 2.7648338006519104)	(42.0, 2.8608193026715605)	(43.0, 3.003211409250286)	(44.0, 3.0963813938573574)	(45.0, 3.2109020273014917)	(46.0, 3.4037628208131645)	(47.0, 3.5541028536451065)	(48.0, 3.6261027264095103)	(49.0, 3.6639854057332535)	(50.0, 3.7298384236885167)	(51.0, 3.7776205482048817)	(52.0, 3.797432334089726)	(53.0, 3.7704334564280413)	(54.0, 3.6791934982610424)	(55.0, 3.509746633522367)	(56.0, 3.404540849289007)	(57.0, 3.2681666425234255)	(58.0, 2.987904451225567)	(59.0, 2.6480779472771796)	(60.0, 2.452139427861071)	(61.0, 2.2417966353922147)	(62.0, 1.829910079681292)	(63.0, 1.458975332198816)	(64.0, 1.2895843479584062)	(65.0, 1.1323022378420156)	(66.0, 0.8327827671420951)	(67.0, 0.6006422818500571)	(68.0, 0.5107391571415492)	(69.0, 0.43567445397230825)	(70.0, 0.3108073313494324)	(71.0, 0.23562656868379503)	(72.0, 0.21024822547179262)	(73.0, 0.18655919270733706)	(74.0, 0.14132607861182528)	(75.0, 0.10989114908787982)	(76.0, 0.10000030089499065)	(77.0, 0.08523495385345468)	(78.0, 0.06519104897581793)	(79.0, 0.05165077439624346)	(80.0, 0.04338905765276976)	(81.0, 0.03943873627542724)	(82.0, 0.02808639812791734)	(83.0, 0.017877460944904836)	(84.0, 0.015070540532059716)	(85.0, 0.012379679615610949)	(86.0, 0.00941801320757069)	(87.0, 0.005811571819550694)	(88.0, 0.0024759359231221897)	(89.0, 0.0014571914547542053)	(90.0, 0.00033098448972293163)	(91.0, 0.00016334299492820002)	(92.0, 0.00010316399679675789)	(93.0, 5.1581998398378944e-05)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 4.298499866531579e-06)	(98.0, 4.298499866531579e-06)	(99.0, 8.596999733063158e-06)	(100.0, 1.7193999466126316e-05)
SRR15502562	(0.0, 0.0003998553666016806)	(1.0, 0.00047919174886391886)	(2.0, 0.0007648027250079765)	(3.0, 0.0011551377257381886)	(4.0, 0.0013391981325865812)	(5.0, 0.001421707970139309)	(6.0, 0.001799349149707563)	(7.0, 0.0023388365490907828)	(8.0, 0.0025831926064584765)	(9.0, 0.003046517078869948)	(10.0, 0.0038462278120733094)	(11.0, 0.005198119765821848)	(12.0, 0.006213625458778498)	(13.0, 0.007324334810449833)	(14.0, 0.009901180506327332)	(15.0, 0.013883866895891689)	(16.0, 0.016400416941249885)	(17.0, 0.020935284551359422)	(18.0, 0.03241049888176956)	(19.0, 0.05061661188330798)	(20.0, 0.06188237816454581)	(21.0, 0.08017734791421795)	(22.0, 0.12102606441339916)	(23.0, 0.18125189891630944)	(24.0, 0.21892398666971064)	(25.0, 0.27525599153119024)	(26.0, 0.37219235683448343)	(27.0, 0.476897340688895)	(28.0, 0.5409979641014929)	(29.0, 0.6342880292760136)	(30.0, 0.8128837461141833)	(31.0, 1.0117038935186429)	(32.0, 1.1252183892594532)	(33.0, 1.2479898540826218)	(34.0, 1.485814940462488)	(35.0, 1.7352263121079317)	(36.0, 1.869584062196677)	(37.0, 1.9461055896162511)	(38.0, 2.1303119754080067)	(39.0, 2.3505465991126893)	(40.0, 2.4630963644451906)	(41.0, 2.580238119583031)	(42.0, 2.7890419573313707)	(43.0, 2.990035921609815)	(44.0, 3.0993678032777603)	(45.0, 3.158060858875364)	(46.0, 3.316628899375255)	(47.0, 3.5119899805130803)	(48.0, 3.6074760767486196)	(49.0, 3.642917225432807)	(50.0, 3.7283466418527853)	(51.0, 3.7919744204271)	(52.0, 3.8056139312656243)	(53.0, 3.7774717297495632)	(54.0, 3.685749351488544)	(55.0, 3.521814998092436)	(56.0, 3.4214608214412854)	(57.0, 3.2853798851298044)	(58.0, 2.993256978729662)	(59.0, 2.627332196093896)	(60.0, 2.4174493835467894)	(61.0, 2.221532947733128)	(62.0, 1.8387793316918952)	(63.0, 1.4832730027748058)	(64.0, 1.3146038540852873)	(65.0, 1.156800616310405)	(66.0, 0.8761275365983491)	(67.0, 0.6660479698232328)	(68.0, 0.57883824498529)	(69.0, 0.5055060401326581)	(70.0, 0.3831693386842867)	(71.0, 0.29718139413318245)	(72.0, 0.26019794617781744)	(73.0, 0.23473414092692949)	(74.0, 0.1911467325120558)	(75.0, 0.15289072898520453)	(76.0, 0.13275832862233897)	(77.0, 0.12210821266745608)	(78.0, 0.09935136477935567)	(79.0, 0.07895239417208899)	(80.0, 0.07066015549803985)	(81.0, 0.0642529492665415)	(82.0, 0.04995335972759568)	(83.0, 0.036691490068639934)	(84.0, 0.03132200371713165)	(85.0, 0.02558757000721707)	(86.0, 0.016479753323512123)	(87.0, 0.010681850507787754)	(88.0, 0.008257330665853754)	(89.0, 0.005880412653277097)	(90.0, 0.0031131596399702277)	(91.0, 0.0020183175647513403)	(92.0, 0.001313810490262665)	(93.0, 0.0009932915059232225)	(94.0, 0.0006378645133883953)	(95.0, 0.0005045793911878351)	(96.0, 0.00040620227718265973)	(97.0, 0.00039033500073021207)	(98.0, 0.00038716154543972254)	(99.0, 0.0006093034157739895)	(100.0, 0.0008187514649462984)
SRR15502573	(0.0, 0.00021581008154256982)	(1.0, 0.0003617992543507788)	(2.0, 0.0004855726834707821)	(3.0, 0.0006823406989948899)	(4.0, 0.0009013244582072035)	(5.0, 0.0012218659028513145)	(6.0, 0.0015170179261374762)	(7.0, 0.0015868388348718372)	(8.0, 0.001682049164964147)	(9.0, 0.0018629487921395368)	(10.0, 0.00214223242707698)	(11.0, 0.002542115813464683)	(12.0, 0.002843615192090332)	(13.0, 0.003554518990112915)	(14.0, 0.005309562741481167)	(15.0, 0.007918325786010467)	(16.0, 0.009482948877194098)	(17.0, 0.013024773156628037)	(18.0, 0.021539750344550315)	(19.0, 0.03486919655747375)	(20.0, 0.04322548986190884)	(21.0, 0.05613283694475636)	(22.0, 0.0879489555839367)	(23.0, 0.133830813655421)	(24.0, 0.1608039001705725)	(25.0, 0.19930695765990272)	(26.0, 0.29064540099512565)	(27.0, 0.4112419787677155)	(28.0, 0.4790031706944127)	(29.0, 0.5707319763830141)	(30.0, 0.7616096461520777)	(31.0, 0.9559148878044644)	(32.0, 1.051071265376389)	(33.0, 1.1649015623570853)	(34.0, 1.4352703367202186)	(35.0, 1.7365697736526737)	(36.0, 1.881330733202692)	(37.0, 1.9686386058973406)	(38.0, 2.170944688955151)	(39.0, 2.4294788192878105)	(40.0, 2.5730147392573075)	(41.0, 2.659430808526758)	(42.0, 2.8581823725944555)	(43.0, 3.0659662233102436)	(44.0, 3.1614145792277846)	(45.0, 3.2546223187104864)	(46.0, 3.4573854113527402)	(47.0, 3.6558640391408397)	(48.0, 3.744787313769388)	(49.0, 3.8050491053624804)	(50.0, 3.908295187314582)	(51.0, 3.950971630939625)	(52.0, 3.95066378420566)	(53.0, 3.9270103645330603)	(54.0, 3.824392670759568)	(55.0, 3.6203886701484453)	(56.0, 3.4953489436382137)	(57.0, 3.3510322989619596)	(58.0, 3.0315191258828458)	(59.0, 2.6490877930010632)	(60.0, 2.441852988522141)	(61.0, 2.222666113938964)	(62.0, 1.8018396286086222)	(63.0, 1.4235182083091578)	(64.0, 1.2468363987568576)	(65.0, 1.0840616447533746)	(66.0, 0.7885129117584948)	(67.0, 0.5690340588297013)	(68.0, 0.4823291848923041)	(69.0, 0.41101347397549404)	(70.0, 0.2920005613601062)	(71.0, 0.21591481290567138)	(72.0, 0.1875262661498142)	(73.0, 0.16341266321510178)	(74.0, 0.12168514921331196)	(75.0, 0.09476918889621586)	(76.0, 0.08546713964619715)	(77.0, 0.07487975093993225)	(78.0, 0.05736422388061691)	(79.0, 0.04383483597449962)	(80.0, 0.03723358642143279)	(81.0, 0.03246989623914753)	(82.0, 0.02245694319110624)	(83.0, 0.014776643230326547)	(84.0, 0.012345606135302892)	(85.0, 0.010292236682978734)	(86.0, 0.007185206244299678)	(87.0, 0.004046439028923185)	(88.0, 0.001961332799901591)	(89.0, 0.0012409079688697766)	(90.0, 0.00037766764269949723)	(91.0, 0.00015551020581744003)	(92.0, 7.616826407384818e-05)	(93.0, 4.1257809706667765e-05)	(94.0, 3.173677669743674e-06)	(95.0, 6.347355339487348e-06)	(96.0, 1.2694710678974697e-05)	(97.0, 1.2694710678974697e-05)	(98.0, 9.521033009231022e-06)	(99.0, 3.173677669743674e-06)	(100.0, 0.0)
SRR15502584	(0.0, 0.000365471517156783)	(1.0, 0.0005579966913733026)	(2.0, 0.0008679948532473596)	(3.0, 0.0011779930151214165)	(4.0, 0.0013705181893379362)	(5.0, 0.0016935689053961642)	(6.0, 0.0021830396873025702)	(7.0, 0.0027508257943140006)	(8.0, 0.0031521918354772537)	(9.0, 0.0035437684610023783)	(10.0, 0.004708708921939624)	(11.0, 0.006441435489888301)	(12.0, 0.007400798222424856)	(13.0, 0.008836579182683647)	(14.0, 0.012223716993475974)	(15.0, 0.016828005481942233)	(16.0, 0.019480937119874954)	(17.0, 0.024496381065142587)	(18.0, 0.037581566634773834)	(19.0, 0.05820460224576373)	(20.0, 0.07075789623239002)	(21.0, 0.09075767238108576)	(22.0, 0.13431078255511777)	(23.0, 0.19937123888611724)	(24.0, 0.24087836119178044)	(25.0, 0.3009657943786108)	(26.0, 0.39856626829074815)	(27.0, 0.500787346384082)	(28.0, 0.5654953837521088)	(29.0, 0.6599501921058609)	(30.0, 0.8413839584043814)	(31.0, 1.0481723112056536)	(32.0, 1.1679817060621576)	(33.0, 1.2892954077883874)	(34.0, 1.5365042577594905)	(35.0, 1.8007369015252985)	(36.0, 1.939074397046233)	(37.0, 2.0072217824417886)	(38.0, 2.174317317968998)	(39.0, 2.3875405799830665)	(40.0, 2.501815691865482)	(41.0, 2.6191287857342633)	(42.0, 2.8192831778714305)	(43.0, 3.005373442875154)	(44.0, 3.1086224096104913)	(45.0, 3.168739211044236)	(46.0, 3.315224763514639)	(47.0, 3.493773915338458)	(48.0, 3.585954316125618)	(49.0, 3.606998296609048)	(50.0, 3.66524531965591)	(51.0, 3.7254404364147597)	(52.0, 3.7484325106101766)	(53.0, 3.706814441593948)	(54.0, 3.5973459327898536)	(55.0, 3.4227680205765685)	(56.0, 3.3160405481511495)	(57.0, 3.1919205472753234)	(58.0, 2.9248522361130043)	(59.0, 2.575226519735805)	(60.0, 2.368549113645098)	(61.0, 2.1728228005149104)	(62.0, 1.8024892069245235)	(63.0, 1.4656354148165351)	(64.0, 1.3033889031687458)	(65.0, 1.1526384286186648)	(66.0, 0.8853123295112083)	(67.0, 0.6833110009569807)	(68.0, 0.5978852969601286)	(69.0, 0.5234759486947169)	(70.0, 0.39866416244712943)	(71.0, 0.31162646800853233)	(72.0, 0.27499121155211087)	(73.0, 0.2501619903552719)	(74.0, 0.2063771973444709)	(75.0, 0.16510175787557674)	(76.0, 0.14278189022064464)	(77.0, 0.12800966202270928)	(78.0, 0.10063845589850307)	(79.0, 0.07952921264415282)	(80.0, 0.07101894731607344)	(81.0, 0.06528887602922245)	(82.0, 0.05058191060220798)	(83.0, 0.035085265647051174)	(84.0, 0.028565514832057843)	(85.0, 0.022982284779778775)	(86.0, 0.014396967265140417)	(87.0, 0.009440259813701547)	(88.0, 0.007485639824621967)	(89.0, 0.005100285547464748)	(90.0, 0.0020818823923752458)	(91.0, 0.001184519292213502)	(92.0, 0.000920205069984043)	(93.0, 0.0008745211303394451)	(94.0, 0.000730943034313566)	(95.0, 0.0005188390288207902)	(96.0, 0.00040462917970929545)	(97.0, 0.00044052370371576525)	(98.0, 0.00047968136626827773)	(99.0, 0.0008582054376092315)	(100.0, 0.0012334663704041426)
SRR15502595	(0.0, 8.487978590183973e-05)	(1.0, 0.00024811014340537764)	(2.0, 0.0005125433225611091)	(3.0, 0.0007737118945667698)	(4.0, 0.000933677644920237)	(5.0, 0.0016192451464350963)	(6.0, 0.0023603109695011586)	(7.0, 0.002340723326600734)	(8.0, 0.0022656373621491067)	(9.0, 0.002654125613007527)	(10.0, 0.0030817891496667965)	(11.0, 0.0031079060068673627)	(12.0, 0.003094847578267079)	(13.0, 0.003982820723086326)	(14.0, 0.00653900812159173)	(15.0, 0.009183339913149045)	(16.0, 0.010159457451020202)	(17.0, 0.014834374889921526)	(18.0, 0.027301909596041757)	(19.0, 0.041284222019794814)	(20.0, 0.04747391717632898)	(21.0, 0.060679253098365186)	(22.0, 0.09238185313270232)	(23.0, 0.1381255285194938)	(24.0, 0.16537193979398435)	(25.0, 0.20604894488386602)	(26.0, 0.2956101774389072)	(27.0, 0.41682504092103445)	(28.0, 0.4891556769380022)	(29.0, 0.5874987027267338)	(30.0, 0.7817460927630939)	(31.0, 0.9694642684993127)	(32.0, 1.0612780799879027)	(33.0, 1.1829858991496907)	(34.0, 1.46716342234905)	(35.0, 1.7685682774793328)	(36.0, 1.9075034285720442)	(37.0, 2.0029213663543124)	(38.0, 2.214174095035391)	(39.0, 2.4650983298041296)	(40.0, 2.6001877736740577)	(41.0, 2.695938701385633)	(42.0, 2.8927259557847482)	(43.0, 3.0842539280651)	(44.0, 3.174745573657911)	(45.0, 3.2641076651767977)	(46.0, 3.461453167398575)	(47.0, 3.6518026164977515)	(48.0, 3.7341686548940363)	(49.0, 3.7817862147849683)	(50.0, 3.8632022525005834)	(51.0, 3.9043101857342744)	(52.0, 3.9116196411432824)	(53.0, 3.876162742886364)	(54.0, 3.7627829365644065)	(55.0, 3.5598321038659577)	(56.0, 3.4348041792325477)	(57.0, 3.292953733954823)	(58.0, 2.9876933777803067)	(59.0, 2.6205164823975484)	(60.0, 2.4167494979115816)	(61.0, 2.2020852547586793)	(62.0, 1.792057125924092)	(63.0, 1.4248737013270334)	(64.0, 1.2530541624116593)	(65.0, 1.0934605772733001)	(66.0, 0.799234593266023)	(67.0, 0.5781227509917305)	(68.0, 0.49164330758635616)	(69.0, 0.421506487574236)	(70.0, 0.29833938901636636)	(71.0, 0.22135015859624765)	(72.0, 0.19739120672187835)	(73.0, 0.17209050130882997)	(74.0, 0.12789098510402197)	(75.0, 0.099563988862858)	(76.0, 0.09013580341345365)	(77.0, 0.07612410952534995)	(78.0, 0.056141449159766835)	(79.0, 0.04288714413047956)	(80.0, 0.035603805578671696)	(81.0, 0.030448990888709965)	(82.0, 0.02056049583114564)	(83.0, 0.013195542100586006)	(84.0, 0.010564268737628975)	(85.0, 0.009264955091900813)	(86.0, 0.007253957087457226)	(87.0, 0.004041583651787599)	(88.0, 0.0015408945748333982)	(89.0, 0.0009532652878206615)	(90.0, 0.00023505171480509463)	(91.0, 6.855675015148593e-05)	(92.0, 3.264607150070759e-05)	(93.0, 2.285225005049531e-05)	(94.0, 9.793821450212277e-06)	(95.0, 6.529214300141517e-06)	(96.0, 6.529214300141517e-06)	(97.0, 3.2646071500707585e-06)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR15502832	(0.0, 0.00036537985409595454)	(1.0, 0.0004862362673738472)	(2.0, 0.0007476233937655685)	(3.0, 0.0010764652624519276)	(4.0, 0.001264776418024458)	(5.0, 0.0015570803013012216)	(6.0, 0.002181036667526621)	(7.0, 0.0026251137209663197)	(8.0, 0.0027375382914573824)	(9.0, 0.0031085393740778906)	(10.0, 0.0039910722524327345)	(11.0, 0.00542167491193151)	(12.0, 0.006340745775695949)	(13.0, 0.007484665780442516)	(14.0, 0.010140696258293877)	(15.0, 0.014173927724660761)	(16.0, 0.016695048717922847)	(17.0, 0.020576507014126794)	(18.0, 0.029921799436196397)	(19.0, 0.04639199901313712)	(20.0, 0.05739836446421218)	(21.0, 0.07362122998607257)	(22.0, 0.10870331720780875)	(23.0, 0.16333041600941622)	(24.0, 0.19909829311114793)	(25.0, 0.25501546385914037)	(26.0, 0.35047516666310186)	(27.0, 0.45411937819881276)	(28.0, 0.5182210576785546)	(29.0, 0.6102124624828669)	(30.0, 0.7862159382008882)	(31.0, 0.9899461236162678)	(32.0, 1.1096642381179385)	(33.0, 1.2310321831915656)	(34.0, 1.4703475557816288)	(35.0, 1.7229234064611132)	(36.0, 1.857551829624161)	(37.0, 1.9352034804623381)	(38.0, 2.1147370876937788)	(39.0, 2.3313989093298932)	(40.0, 2.4461787745727435)	(41.0, 2.562971039627384)	(42.0, 2.7709817905642113)	(43.0, 2.9702599629881448)	(44.0, 3.0783196495298926)	(45.0, 3.1363110536034453)	(46.0, 3.2949252588807614)	(47.0, 3.494284939118301)	(48.0, 3.593021818152077)	(49.0, 3.618317346512566)	(50.0, 3.6896844638602926)	(51.0, 3.7660825807374945)	(52.0, 3.796409108627459)	(53.0, 3.7621702056844057)	(54.0, 3.660951554257039)	(55.0, 3.498250715842373)	(56.0, 3.4025296259120195)	(57.0, 3.275222852902202)	(58.0, 3.0050216401839815)	(59.0, 2.6454653788394644)	(60.0, 2.42880355720335)	(61.0, 2.2400567564201666)	(62.0, 1.8722766377442281)	(63.0, 1.522636223517022)	(64.0, 1.352029127182572)	(65.0, 1.1955481781303239)	(66.0, 0.9134440140113618)	(67.0, 0.7040251453291343)	(68.0, 0.6202294917136205)	(69.0, 0.5450483708119844)	(70.0, 0.42056345452149274)	(71.0, 0.3335102989760005)	(72.0, 0.29576093881936383)	(73.0, 0.269625036794454)	(74.0, 0.22174622283657255)	(75.0, 0.17802430737259817)	(76.0, 0.15604530384159537)	(77.0, 0.14206811911529396)	(78.0, 0.1158366562054667)	(79.0, 0.09410217611528195)	(80.0, 0.08462197420862308)	(81.0, 0.07717946764211471)	(82.0, 0.0598688944007533)	(83.0, 0.04355608922250006)	(84.0, 0.03711135071909987)	(85.0, 0.03008481506340844)	(86.0, 0.01896321442758004)	(87.0, 0.012709597694014665)	(88.0, 0.010551045940586257)	(89.0, 0.007344135067328687)	(90.0, 0.003535752741943929)	(91.0, 0.0022906506237554075)	(92.0, 0.001647019957694072)	(93.0, 0.0012282384326148625)	(94.0, 0.0007391915509787388)	(95.0, 0.0005902289950780804)	(96.0, 0.0005115317957343364)	(97.0, 0.0004412664391774221)	(98.0, 0.0003850541539318905)	(99.0, 0.00059866083786491)	(100.0, 0.0007982144504865468)
SRR15502843	(0.0, 0.0002642762969324129)	(1.0, 0.0003626770457902262)	(2.0, 0.0005313640438321919)	(3.0, 0.0006859937920373271)	(4.0, 0.0007703372910583098)	(5.0, 0.0009980647384149636)	(6.0, 0.0013101356847926)	(7.0, 0.0014254051334546098)	(8.0, 0.0014563310830956369)	(9.0, 0.0016446982309091655)	(10.0, 0.001959580627254168)	(11.0, 0.0024853217711516278)	(12.0, 0.002884547666517613)	(13.0, 0.0033821743107414117)	(14.0, 0.004835693943869682)	(15.0, 0.007250729465837157)	(16.0, 0.00870987199890016)	(17.0, 0.011706877664112417)	(18.0, 0.019862894019441458)	(19.0, 0.03301204551681268)	(20.0, 0.04100218632406712)	(21.0, 0.05364808827727982)	(22.0, 0.08292090533749559)	(23.0, 0.12564651049155812)	(24.0, 0.15174520053861756)	(25.0, 0.18889570040739317)	(26.0, 0.2763824004918913)	(27.0, 0.3961473576517195)	(28.0, 0.46557611459582526)	(29.0, 0.5564224973913259)	(30.0, 0.7431730614736186)	(31.0, 0.9345934439517065)	(32.0, 1.0301096451430023)	(33.0, 1.1507517746926488)	(34.0, 1.4205553822609034)	(35.0, 1.7084141215195832)	(36.0, 1.8471113827596548)	(37.0, 1.9363018215243766)	(38.0, 2.1440258023632204)	(39.0, 2.397792899317619)	(40.0, 2.5330264541978953)	(41.0, 2.614257678105004)	(42.0, 2.813030002247754)	(43.0, 3.0199189824462906)	(44.0, 3.109266862409185)	(45.0, 3.211797631269059)	(46.0, 3.4200332960019635)	(47.0, 3.617529221859529)	(48.0, 3.709320251844065)	(49.0, 3.776364899215844)	(50.0, 3.884715369508166)	(51.0, 3.934607360629045)	(52.0, 3.9431935288293816)	(53.0, 3.915928087045865)	(54.0, 3.8139230593298876)	(55.0, 3.626795760951968)	(56.0, 3.5144080485065086)	(57.0, 3.3758935315143157)	(58.0, 3.071911126692792)	(59.0, 2.6983453351789564)	(60.0, 2.490247431494453)	(61.0, 2.2696020266055945)	(62.0, 1.8490962664366153)	(63.0, 1.4760730847664816)	(64.0, 1.3029102583764691)	(65.0, 1.1337453138400513)	(66.0, 0.8299737677660796)	(67.0, 0.6080435302421348)	(68.0, 0.5207198942557438)	(69.0, 0.4459690625234141)	(70.0, 0.321098512222849)	(71.0, 0.24236947878669626)	(72.0, 0.2137601639187789)	(73.0, 0.18736908307511335)	(74.0, 0.14348234908452862)	(75.0, 0.11419547477447603)	(76.0, 0.10240425361134262)	(77.0, 0.08919606166465671)	(78.0, 0.06897049059942503)	(79.0, 0.053279788331554855)	(80.0, 0.04460646518223046)	(81.0, 0.03930969344371273)	(82.0, 0.02762249592937188)	(83.0, 0.018271613337912246)	(84.0, 0.01531115652227575)	(85.0, 0.012901743900243007)	(86.0, 0.008988205545669405)	(87.0, 0.0048863000432822715)	(88.0, 0.002288520273436001)	(89.0, 0.0014788226828345657)	(90.0, 0.0004723235945175039)	(91.0, 0.00017712134794406397)	(92.0, 7.872059908625064e-05)	(93.0, 5.06060994125897e-05)	(94.0, 1.4057249836830473e-05)	(95.0, 5.62289993473219e-06)	(96.0, 5.62289993473219e-06)	(97.0, 2.811449967366095e-06)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
