#Position (bp)	Coverage
3410279.0	1.3692777584000837
1.0230836E7	2.208108370034881
1.7051393E7	1.7012625215213362
2.387195E7	8.338147163054279
3.0692507E7	0.9973993326351499
3.7513064E7	4.603524023038001
4.4333621E7	1.282741277581875
5.1154178E7	1.9067784346645003
5.7974735E7	2.7494389387846185
6.4795292E7	4.010038476329719
7.1615849E7	1.923201433548609
7.8436406E7	2.985730784157364
8.5256963E7	5.486204719057403
9.207752E7	4.0925770431945665
9.8898077E7	1.2445958592531372
1.05718634E8	1.0430318227675541
1.12539191E8	0.32616192489850904
1.19359748E8	1.4489674377034016
1.26180305E8	4.437508842752872
1.33000862E8	3.823285986760319
1.39821419E8	0.28285710389928564
1.46641976E8	0.6977393488537666
1.53462533E8	5.186850282169037
1.6028309E8	4.678653810825128
1.67103647E8	4.189252432022781
1.73924204E8	4.519664596307897
1.80744761E8	3.7832697534820103
1.87565318E8	1.7629784488275664
1.93064938E8	2.2689926467262533
1.964752165E8	0.0
2.01206432E8	2.4675368888494003
2.08026989E8	2.002197181256604
2.14847546E8	3.6040981696949386
2.21668103E8	1.1826972489196996
2.2848866E8	3.8032245753535965
2.35309217E8	3.5951616561521296
2.42129774E8	3.194223580273576
2.48950331E8	2.111756268586275
2.55770888E8	6.296115991699798
2.62591445E8	2.8291649787546675
2.69412002E8	4.369199319058546
2.76232559E8	9.590130395508753
2.83053116E8	6.164362675951539
2.89873673E8	2.4922300334122274
2.9669423E8	1.8425926211011798
3.03514787E8	12.929302548164321
3.10335344E8	1.5285351328344592
3.17155901E8	1.287798929031749
3.231256605E8	5.673861419561232
3.26535939E8	0.0
3.30797015E8	7.213395181654519
3.37617572E8	0.4755243596673996
3.44438129E8	4.190683693428557
3.51258686E8	1.6320689058093056
3.58079243E8	8.680551749659156
3.648998E8	1.6909885805514124
3.71720357E8	2.375372568545355
3.78540914E8	6.442483069931092
3.85361471E8	8.69942029661214
3.92182028E8	4.385898395101749
3.99002585E8	7.888744277043649
4.05823142E8	5.137139532739042
4.12643699E8	5.68758006127652
4.19464256E8	3.328397079593353
4.26284813E8	10.116673169068157
4.3310537E8	5.857498148611616
4.39925927E8	3.4787518086865927
4.45497358E8	10.473228751788687
4.489076365E8	0.0
4.53567041E8	3.6441253991426215
4.60387598E8	2.2787845626097694
4.67208155E8	1.8850920826554194
4.74028712E8	1.807346526097502
4.80849269E8	3.3361825141260457
4.87669826E8	6.3387849408779955
4.94490383E8	1.4493223940508084
5.0131094E8	3.572018678239915
5.08131497E8	0.914378547089336
5.14952054E8	2.3157355037132596
5.21772611E8	7.1945257550079855
5.28593168E8	6.984165662716403
5.35413725E8	5.996834422760487
5.42234282E8	0.23892300878066117
5.49054839E8	4.727747895076605
5.55875396E8	9.242010733141003
5.62695953E8	8.411603040631432
5.669287495E8	0.4370305573859782
5.70339028E8	0.3830045322973281
5.76337067E8	1.6235926186087148
5.83157624E8	2.0846661057154128
5.89978181E8	4.126146882138805
5.96798738E8	0.7233724459747203
6.03619295E8	1.9279272939145586
6.10439852E8	11.846738470186526
6.17260409E8	3.692916282350547
6.24080966E8	7.8164746662186095
6.30901523E8	1.5854233019385366
6.3772208E8	1.4961031774970872
6.44542637E8	4.78685039946151
6.51363194E8	1.0767630854782095
6.58183751E8	3.726628045187512
6.65004308E8	5.352525607512701
6.71824865E8	2.839723940434777
6.78645422E8	2.802266295846512
6.853450715E8	1.7452287990621915
6.8875535E8	0.0
6.92286536E8	2.662116745010708
6.99107093E8	3.195750581660706
7.0592765E8	1.7757105468072476
7.12748207E8	4.3560021564221225
7.19568764E8	10.964564477651898
7.26389321E8	3.0774533516837406
7.33209878E8	1.4375652897556608
7.40030435E8	1.4146145248841113
7.46850992E8	2.985695743030958
7.53671549E8	6.360317346515834
7.60492106E8	3.1875917172160575
7.67312663E8	2.6337281544601123
7.7413322E8	0.36559829351180556
7.80953777E8	0.5475470698360853
7.87774334E8	1.5858754644232136
7.94594891E8	1.2652243797683973
8.01415448E8	0.817661226201907
8.08236005E8	3.2227725682814468
8.12710191E8	3.906288845599829
8.161204695E8	1.9741937656065474
8.21877119E8	1.8008306359729858
8.28697676E8	2.311936693733371
8.35518233E8	0.351560876919583
8.4233879E8	3.9302018882035585
8.49159347E8	4.2695744643729245
8.55979904E8	2.084034632362137
8.62800461E8	1.3111682814174854
8.69621018E8	2.0017302105971697
8.76441575E8	1.3671340918344352
8.83262132E8	1.5692763802135221
8.90082689E8	5.260186521423397
8.96903246E8	7.7624695461089175
9.03723803E8	6.475459262344703
9.1054436E8	8.662495453083963
9.15901344E8	5.710965269271598
9.193116225E8	0.0
9.24185474E8	11.361848892986306
9.31006031E8	4.868779778543013
9.37826588E8	5.981009175643573
9.44647145E8	2.2406085016223747
9.51467702E8	10.429191193622456
9.58288259E8	6.930357447346309
9.65108816E8	1.8762316626046818
9.71929373E8	3.374704148062981
9.7874993E8	0.994918156977502
9.85570487E8	1.0336614736890257
9.92391044E8	1.79062721710265
9.99211601E8	1.7102864179567738
1.006032158E9	10.685451202885629
1.012649727E9	8.104503162404528
1.0160600055E9	0.0
1.019673272E9	2.6764080998076842
1.026493829E9	5.720892736472989
1.033314386E9	1.2638143776234112
1.040134943E9	5.373215853192049
1.0469555E9	7.575759135214323
1.053776057E9	3.9256852482869067
1.060596614E9	4.984091768458207
1.067417171E9	1.3838416715819544
1.074237728E9	1.784278175521442
1.081058285E9	4.0608934138370225
1.087878842E9	3.809902182475713
1.094699399E9	1.764675231069838
1.101519956E9	7.5745631918331595
1.1080409755E9	2.1201626879254816
1.111451254E9	0.0
1.11516107E9	1.3333771713952394
1.121981627E9	2.7359187819997692
1.128802184E9	1.654752097226077
1.135622741E9	5.594517573857971
1.142443298E9	5.474498050525786
1.149263855E9	7.900856630917387
1.156084412E9	2.8803772184588445
1.162904969E9	0.9319398694270864
1.169725526E9	4.3892202645619705
1.176546083E9	5.319168947638734
1.18336664E9	2.5542831765792737
1.190187197E9	1.7102752751718078
1.197007754E9	3.7965167654195984
1.201145256E9	2.373042812835394
1.2045555345E9	3.3416506556891306
1.210648868E9	5.823218543588156
1.217469425E9	1.944841308415134
1.224289982E9	1.6760771884173096
1.231110539E9	3.0849841149337216
1.237931096E9	2.1032990414126003
1.244751653E9	4.473212525018118
1.25157221E9	3.5675753461190927
1.258392767E9	2.6828729677063032
1.2625477645E9	3.0454741989931775
1.265958043E9	0.9639929253126782
1.272033881E9	7.301935017917159
1.278854438E9	2.2991880281918324
1.285674995E9	6.424503013463563
1.292495552E9	7.0715277359312445
1.299316109E9	6.201648340450787
1.306136666E9	0.9929904551783674
1.312957223E9	3.3870465418000317
1.31977778E9	2.944252353583439
1.326598337E9	3.0717397420767836
1.333418894E9	9.377950803724682
1.340239451E9	3.271048830762649
1.347060008E9	1.7100749982736014
1.353880565E9	3.58558707155442
1.360701122E9	1.3058081620020183
1.367521679E9	5.08913011063466
1.374342236E9	4.20594329759285
1.381162793E9	7.10710855433068
1.38798335E9	2.5075764340067828
1.394803907E9	5.95353898515913
1.401624464E9	9.42642998218474
1.408445021E9	5.730272908796159
1.415265578E9	6.6773741499411265
1.422086135E9	7.950796393901554
1.428906692E9	5.874980005298688
1.435727249E9	2.110164023260857
1.442092514E9	5.043677356901631
1.4455027925E9	0.0
1.449368363E9	0.700999786381083
1.45618892E9	2.041239887006296
1.463009477E9	0.6489427476377663
1.469830034E9	1.4989824144860897
1.476650591E9	2.4779767986690824
1.483471148E9	1.3348964021560117
1.490291705E9	0.38667472465958425
1.497112262E9	2.281459417463999
1.503932819E9	3.4683381430578177
1.510753376E9	4.182777301032745
1.517573933E9	0.6487885080353408
1.52439449E9	4.2264813562880565
1.531215047E9	4.409407032299561
1.538035604E9	3.1349719678319525
1.544856161E9	2.3394375268764707
1.551676718E9	3.680425953481512
1.558497275E9	0.9500707933384326
1.565317832E9	1.9032593672334972
1.572138389E9	2.754839670718975
1.578958946E9	16.35643393933956
1.585779503E9	2.0645445819161106
1.59260006E9	2.9623095298521807
1.599420617E9	7.328282279585084
1.603811856E9	2.89679197072665
1.6072221345E9	0.9690715665878242
1.613061731E9	2.7896668849772825
1.619882288E9	1.5571616804903177
1.626702845E9	1.172385920973903
1.633523402E9	0.6042670708565298
1.640343959E9	1.6711548631585367
1.647164516E9	3.464144057442816
1.653985073E9	2.945904271454663
1.66080563E9	2.1632004541564567
1.667626187E9	0.6978987200019001
1.674446744E9	0.7736297783304208
1.681267301E9	1.3069098315577452
1.688087858E9	1.276700128743151
1.694908415E9	1.606010330241357
1.701728972E9	1.1032477259555196
1.708549529E9	5.088417119012421
1.715370086E9	2.3077864461802755
1.722190643E9	4.346223336305231
1.7290112E9	5.172960214246432
1.735831757E9	5.514374705760835
1.742652314E9	6.884973470641767
1.749472871E9	2.42517964441907
1.756293428E9	6.965431122414196
1.7606786045E9	11.870275146733299
1.764088883E9	0.8045085767911831
1.769934542E9	2.753101836111039
1.776755099E9	1.8041432686509327
1.783575656E9	5.505265918897826
1.790396213E9	7.025420944359823
1.79721677E9	8.756844199088139
1.804037327E9	1.4763185763274171
1.810857884E9	0.7215025107186994
1.817678441E9	0.8435481149120225
1.824498998E9	1.4126208460687302
1.831319555E9	4.906446643580575
1.838140112E9	2.0852415719126753
1.844960669E9	2.3865404247776243
1.851781226E9	3.2127011034436044
1.858601783E9	0.9168365574835017
1.86542234E9	5.476656671881783
1.872242897E9	3.355533279759996
1.879063454E9	4.248807245507955
1.885884011E9	6.738236921119492
1.892704568E9	5.816247705282721
1.899525125E9	7.875929781101456
1.906345682E9	4.049566333072211
1.911583806E9	4.338962182525821
1.9149940845E9	0.0032687007917554804
1.919986796E9	5.742135429701709
1.926807353E9	1.344441370404206
1.93362791E9	3.2698832368089588
1.940448467E9	2.539567809491219
1.947269024E9	6.232083977892128
1.954089581E9	2.363875267078627
1.960910138E9	5.97764654704887
1.967730695E9	3.721668332952866
1.974551252E9	2.387478031486285
1.981371809E9	0.6102032429316256
1.988192366E9	4.54812634803873
1.995012923E9	1.548371782539168
2.00183348E9	6.28745086361715
2.008654037E9	1.431510359051321
2.015474594E9	1.76453579964217
2.022295151E9	7.318033116650151
2.029115708E9	7.842038707395892
2.035936265E9	4.5394521297893995
2.042756822E9	1.536417773504422
2.049577379E9	2.318793318492903
2.056397936E9	2.4307151160821614
2.061403955E9	2.5246868146794545
2.0648142335E9	1.1304028904327161
2.07003905E9	2.3682171412100215
2.076859607E9	2.8508973680595293
2.083680164E9	1.7055708206822404
2.090500721E9	7.692730373780323
2.097321278E9	1.6691847894534126
2.104141835E9	0.900145985144615
2.110962392E9	3.858403793121295
2.117782949E9	3.1136713614445273
2.124603506E9	4.71156124052625
2.131424063E9	1.1289443076276615
2.13824462E9	1.7620104926914326
2.145065177E9	3.024004637744395
2.151885734E9	8.980146636117842
2.158706291E9	2.9738744211066632
2.165526848E9	5.400623292203261
2.172347405E9	3.108504041532092
2.179167962E9	2.0320793448394316
2.185988519E9	10.610437534647097
2.192809076E9	3.890331977285726
2.199629633E9	2.8967100487540827
2.2055174015E9	3.446511993993921
2.20892768E9	0.0
2.213270747E9	0.7669527576706712
2.220091304E9	3.1856904062234213
2.226911861E9	2.2217691311721315
2.233732418E9	2.0364399857665583
2.240552975E9	1.0684683083800928
2.247373532E9	3.5472629288194497
2.254194089E9	2.2183298226229913
2.261014646E9	5.191994876664765
2.267835203E9	1.527786220392264
2.27465576E9	12.575447577082048
2.281476317E9	4.730610857734932
2.288296874E9	1.883007795404393
2.295117431E9	5.242657894362586
2.301937988E9	10.607100563780934
2.308758545E9	0.9158123009601709
2.315579102E9	2.638208287094441
2.322399659E9	3.8694663793587534
2.329220216E9	7.245407229937379
2.33537654E9	3.3018436875863855
2.3387868185E9	0.0
2.34286133E9	1.4670493920071337
2.349681887E9	0.8554908345462108
2.356502444E9	1.6870905118159705
2.363323001E9	2.1528304799739963
2.370143558E9	3.9291277823790636
2.376964115E9	2.8603548067995033
2.383784672E9	6.5614127995704745
2.390605229E9	5.995949157818049
2.397425786E9	7.794574255445706
2.404246343E9	5.448014582973209
2.4110669E9	5.709534573202745
2.417887457E9	2.359321240186102
2.424708014E9	3.5013303165709195
2.431528571E9	1.0110741688691993
2.438349128E9	3.524958592091526
2.445169685E9	6.76254754560368
2.451990242E9	3.7860399084708183
2.458810799E9	3.9938701487283224
2.4623516815E9	0.17090211632109276
2.462490435E9	3589.928400515369
