#GC Content (%)	Sample
1.0	1.5128838267315767E-5
2.0	1.6209469572124037E-5
3.0	1.4048206962507497E-5
4.0	4.322525219233076E-6
5.0	0.0
6.0	1.080631304808269E-6
7.0	1.080631304808269E-6
8.0	0.0
9.0	0.0
10.0	0.0
11.0	1.080631304808269E-6
12.0	2.161262609616538E-6
13.0	5.403156524041345E-6
14.0	1.1886944352890961E-5
15.0	1.5128838267315769E-5
16.0	1.945136348654884E-5
17.0	1.8370732181740573E-5
18.0	3.458020175386461E-5
19.0	5.727345915483827E-5
20.0	1.2751449396737575E-4
21.0	1.7506227137893956E-4
22.0	3.5768896189153706E-4
23.0	5.003322941262285E-4
24.0	8.536987307985325E-4
25.0	0.0015150450893411933
26.0	0.002769658034223593
27.0	0.0027221102568120298
28.0	0.0030603478552170176
29.0	0.003952949312988648
30.0	0.006047212781707074
31.0	0.007911301782501337
32.0	0.00920697871696645
33.0	0.010647460246275872
34.0	0.014722520896707857
35.0	0.01788660935718647
36.0	0.017938479659817264
37.0	0.0192892687908276
38.0	0.023687438201397258
39.0	0.02592110310843594
40.0	0.02592866752756961
41.0	0.02829741134770933
42.0	0.0342916731954808
43.0	0.03569757452303636
44.0	0.035424174802919865
45.0	0.03649616105728967
46.0	0.03940954305505276
47.0	0.03986340820307224
48.0	0.038950274750509245
49.0	0.038823840887846676
50.0	0.03946465525159798
51.0	0.04230779621454854
52.0	0.03373298681089493
53.0	0.03722558718803525
54.0	0.03692409105399374
55.0	0.03591586204660763
56.0	0.03236382694770285
57.0	0.030279289160727696
58.0	0.029517444090837862
59.0	0.0269217676966884
60.0	0.022575468588749547
61.0	0.019201737655138135
62.0	0.017337648654343868
63.0	0.014369154460035553
64.0	0.011397418371812813
65.0	0.009324767529190552
66.0	0.007618450698898297
67.0	0.006028842049525332
68.0	0.0046369889289322825
69.0	0.003686033380701005
70.0	0.0031565240413449535
71.0	0.0023957596027599326
72.0	0.001997006651285681
73.0	0.0017290100876932303
74.0	0.0015852861241537307
75.0	0.0013205314544757047
76.0	9.552780734505098E-4
77.0	7.175391863926907E-4
78.0	6.22443631569563E-4
79.0	5.057354506502699E-4
80.0	3.901079010357851E-4
81.0	3.2310876013767244E-4
82.0	2.960929775174657E-4
83.0	1.5561090789239073E-4
84.0	1.080631304808269E-4
85.0	7.348292872696229E-5
86.0	3.349957044905634E-5
87.0	4.322525219233076E-5
88.0	4.322525219233076E-5
89.0	2.5935151315398455E-5
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
