#Position (bp)	mapping quality
3410279.0	3.1790770911567514
1.0230836E7	3.765251245186672
1.7051393E7	4.350460459332346
2.387195E7	2.840670869729361
3.0692507E7	3.6071334331093228
3.7513064E7	6.737522455305146
4.4333621E7	5.504789470203336
5.1154178E7	4.166458867230697
5.7974735E7	7.289584346815131
6.4795292E7	5.806830447520655
7.1615849E7	5.834472658167868
7.8436406E7	8.461321735743146
8.5256963E7	5.5649968709806785
9.207752E7	6.003423806466222
9.8898077E7	2.97069173747966
1.05718634E8	4.709911225000839
1.12539191E8	5.39510006714299
1.19359748E8	4.763126579054407
1.26180305E8	2.2069152900778963
1.33000862E8	8.45798552307576
1.39821419E8	4.864682196222235
1.46641976E8	5.154120236354293
1.53462533E8	5.9763204398518965
1.6028309E8	3.5272532913667964
1.67103647E8	5.074814207703393
1.73924204E8	6.532845535486039
1.80744761E8	5.928695732911739
1.87565318E8	4.729814125555242
1.93064938E8	6.611725556620617
1.964752165E8	0.0
2.01206432E8	5.474236989004797
2.08026989E8	2.9922029415647815
2.14847546E8	3.9255675065842364
2.21668103E8	4.906768706879819
2.2848866E8	3.693453042770632
2.35309217E8	5.1742049692502885
2.42129774E8	1.3052574098123406
2.48950331E8	3.7036043995222303
2.55770888E8	8.423505769843642
2.62591445E8	4.038050037661253
2.69412002E8	6.57617346651527
2.76232559E8	14.225876838657701
2.83053116E8	3.183055301024354
2.89873673E8	4.772977661190111
2.9669423E8	6.012513745579383
3.03514787E8	1.4646116172497141
3.10335344E8	8.105786079870954
3.17155901E8	6.545786907565319
3.231256605E8	12.765074808824522
3.26535939E8	0.0
3.30797015E8	6.0496929741469385
3.37617572E8	3.4708056140213617
3.44438129E8	5.895573781891179
3.51258686E8	5.7032669457547875
3.58079243E8	3.7962342545870236
3.648998E8	2.4146472492137323
3.71720357E8	4.8776345313477485
3.78540914E8	7.883755185120923
3.85361471E8	6.19454060957108
3.92182028E8	9.592284972742297
3.99002585E8	6.522149840008343
4.05823142E8	9.594582561772828
4.12643699E8	5.353393700102031
4.19464256E8	9.002732800630387
4.26284813E8	9.094837033911212
4.3310537E8	7.179058261887147
4.39925927E8	8.557968095602236
4.45497358E8	6.376721712452486
4.489076365E8	0.0
4.53567041E8	5.189494891605432
4.60387598E8	3.9694815624157105
4.67208155E8	5.006231433525886
4.74028712E8	3.699064509887934
4.80849269E8	3.4455021372224106
4.87669826E8	1.0392859055525951
4.94490383E8	4.217826955538382
