#Position (bp)	mapping quality
3410279.0	2.696815182186435
1.0230836E7	3.5853874022065577
1.7051393E7	2.798188712866576
2.387195E7	1.3143203594183583
3.0692507E7	3.1493559239372657
3.7513064E7	5.720917338109857
4.4333621E7	4.960343026153254
5.1154178E7	4.111215504692899
5.7974735E7	5.257015485283972
6.4795292E7	3.8496658272768207
7.1615849E7	4.209027908056935
7.8436406E7	7.6013328973047285
8.5256963E7	3.662801359743709
9.207752E7	4.767132141538738
9.8898077E7	2.515862920204895
1.05718634E8	3.7608591620265823
1.12539191E8	2.369431851479956
1.19359748E8	3.406569952317834
1.26180305E8	1.8339206695087515
1.33000862E8	7.340034598940603
1.39821419E8	3.6300738283233303
1.46641976E8	3.9884820814346984
1.53462533E8	5.236844709843124
1.6028309E8	2.4972058860481052
1.67103647E8	3.9684695593098946
1.73924204E8	4.813988867887727
1.80744761E8	4.6186405282982355
1.87565318E8	4.034460596699175
1.93064938E8	4.897186838808843
1.964752165E8	0.0
2.01206432E8	4.598566429248069
2.08026989E8	3.0619843736012227
2.14847546E8	4.56741635788498
2.21668103E8	3.1591676724031434
2.2848866E8	1.9745937433078298
2.35309217E8	3.463098864273229
2.42129774E8	1.791034540951835
2.48950331E8	2.9586028214035336
2.55770888E8	6.3648162098700425
2.62591445E8	3.6558340369992472
2.69412002E8	5.296765709265138
2.76232559E8	8.652235956408402
2.83053116E8	2.846311314660445
2.89873673E8	5.154895870102365
2.9669423E8	4.5827688932368735
3.03514787E8	0.798180966613731
3.10335344E8	4.309640022665073
3.17155901E8	4.289406135038871
3.231256605E8	9.977864857147686
3.26535939E8	0.0
3.30797015E8	5.688903705687323
3.37617572E8	2.6512102600882748
3.44438129E8	4.3518892508154625
3.51258686E8	3.4427099975127553
3.58079243E8	3.749225598283175
3.648998E8	2.6063769329936717
3.71720357E8	4.337262213568151
3.78540914E8	6.0375037733636985
3.85361471E8	4.391743867639105
3.92182028E8	8.594387880202126
3.99002585E8	5.281267981212512
4.05823142E8	7.154799906390243
4.12643699E8	4.69597724070065
4.19464256E8	4.786880209229284
4.26284813E8	6.693845816379952
4.3310537E8	5.126091480505224
4.39925927E8	6.3467116434669
4.45497358E8	5.135796138375368
4.489076365E8	0.0
4.53567041E8	4.961796198058408
4.60387598E8	1.3995781336298734
4.67208155E8	4.379604949522881
4.74028712E8	3.3824941844599508
4.80849269E8	3.3003786909500783
4.87669826E8	1.5497745439020116
4.94490383E8	2.61364794549165
5.0131094E8	2.597177597716801
5.08131497E8	3.558878884710591
5.14952054E8	4.989447339764793
5.21772611E8	2.962786582003633
5.28593168E8	3.0520539217316243
5.35413725E8	2.4890206116638174
5.42234282E8	9.68034376987628
5.49054839E8	6.976169778069615
5.55875396E8	7.8861739155019634
5.62695953E8	2.2409084607767675
5.669287495E8	3.145079033082866
5.70339028E8	7.136602292325908
5.76337067E8	2.5373644867688694
5.83157624E8	3.957023404339663
5.89978181E8	2.9197778009433333
5.96798738E8	4.624733564260353
6.03619295E8	4.002865757521512
6.10439852E8	1.9363604323992583
6.17260409E8	4.596221137609078
6.24080966E8	3.9844325876012734
6.30901523E8	3.756607451731899
6.3772208E8	2.4582226331590618
6.44542637E8	5.087371676302784
6.51363194E8	2.741739134957505
6.58183751E8	1.9090099241330978
6.65004308E8	5.456151303273304
6.71824865E8	4.2054646320545235
6.78645422E8	2.9244063988384377
6.853450715E8	3.220849623597596
6.8875535E8	0.0
6.92286536E8	2.1268205421678066
6.99107093E8	1.6372698412359128
7.0592765E8	3.525465128176281
7.12748207E8	3.600585356661556
7.19568764E8	3.281300709495474
7.26389321E8	1.7728783442563572
7.33209878E8	5.1529347003371635
7.40030435E8	8.211767039414104
7.46850992E8	9.091805971850212
7.53671549E8	5.062863604727408
7.60492106E8	5.742259638504855
7.67312663E8	4.536629777526115
7.7413322E8	3.4373465694267744
7.80953777E8	0.9650728150994062
7.87774334E8	4.808587603354505
7.94594891E8	5.547444594470253
8.01415448E8	0.7867326645804696
8.08236005E8	3.306995806565023
8.12710191E8	2.118856087140603
8.161204695E8	2.4675458387966236
8.21877119E8	5.033041171793214
8.28697676E8	4.101454669200173
8.35518233E8	1.328175654999979
8.4233879E8	1.6513596148600171
8.49159347E8	2.9076382635734244
8.55979904E8	2.240714736717067
8.62800461E8	2.282917946074194
8.69621018E8	4.028569336667506
8.76441575E8	3.3125936763751413
8.83262132E8	2.509156225600944
8.90082689E8	8.515354452251383
8.96903246E8	5.438169816165078
9.03723803E8	3.568749197821307
9.1054436E8	4.904434666532681
9.15901344E8	7.95556566578772
9.193116225E8	0.0
9.24185474E8	1.9031857043344989
9.31006031E8	3.3796268732102566
9.37826588E8	7.118115567813005
9.44647145E8	1.2686040579841664
9.51467702E8	3.5922817901109743
9.58288259E8	1.2981089352991282
9.65108816E8	4.541728847008728
9.71929373E8	4.868657630621523
9.7874993E8	3.021998661860934
9.85570487E8	2.4658674743554725
9.92391044E8	1.6784479503858156
9.99211601E8	2.389357063942297
1.006032158E9	1.6147073554567195
1.012649727E9	2.9836988856932534
1.0160600055E9	0.0
1.019673272E9	2.4590165976487484
1.026493829E9	3.1204720488740563
1.033314386E9	5.431043933555148
1.040134943E9	9.773396403192361
1.0469555E9	4.825317812216747
1.053776057E9	21.32780946275507
1.060596614E9	8.639477967662348
1.067417171E9	3.2137360257371235
1.074237728E9	9.561545632017852
1.081058285E9	2.7858923957133457
1.087878842E9	1.5834485544530166
1.094699399E9	3.988614260609695
1.101519956E9	2.6614919653875164
1.1080409755E9	0.9317000583586075
1.111451254E9	0.0
