#GC Content (%)	Sample
1.0	9.362156291837136E-6
2.0	5.20119793990952E-6
3.0	7.2816771158733284E-6
4.0	3.1207187639457123E-6
5.0	2.080479175963808E-6
6.0	1.040239587981904E-6
7.0	0.0
8.0	0.0
9.0	1.040239587981904E-6
10.0	0.0
11.0	1.040239587981904E-6
12.0	0.0
13.0	3.1207187639457123E-6
14.0	1.040239587981904E-5
15.0	1.4563354231746655E-5
16.0	1.4563354231746655E-5
17.0	2.1845031347619984E-5
18.0	3.120718763945712E-5
19.0	4.785102104716758E-5
20.0	9.778252127029897E-5
21.0	1.5083474025737607E-4
22.0	3.089511576306255E-4
23.0	4.379408665403816E-4
24.0	7.614553784027538E-4
25.0	0.0013117421204451808
26.0	0.002437281354641601
27.0	0.002598518490778796
28.0	0.0028648198253021636
29.0	0.0037823111419022035
30.0	0.0059949007455397125
31.0	0.007497006710585583
32.0	0.008989750519339614
33.0	0.01015273837870338
34.0	0.014174304625841424
35.0	0.01709737786807057
36.0	0.017098418107658556
37.0	0.01872535282326225
38.0	0.022435887433593708
39.0	0.025076015507891777
40.0	0.025074975268303795
41.0	0.027354140205572145
42.0	0.03265832186469188
43.0	0.03437367694527404
44.0	0.034371596466098074
45.0	0.03555746959639745
46.0	0.03850342810956219
47.0	0.03939387319687471
48.0	0.03853463529720166
49.0	0.03832658737960528
50.0	0.03936162576964727
51.0	0.04275072634729231
52.0	0.033964862787197146
53.0	0.03683280333126326
54.0	0.03798122783639528
55.0	0.03675062440381269
56.0	0.03365591162956652
57.0	0.031302889681551455
58.0	0.030672504491234424
59.0	0.028933223900128677
60.0	0.02377675626250238
61.0	0.020123434829509936
62.0	0.01844864909285907
63.0	0.015296723141273897
64.0	0.012042853710066501
65.0	0.00983962626272083
66.0	0.008207490349177221
67.0	0.006345461486689615
68.0	0.00486207983422742
69.0	0.003997640736614457
70.0	0.0033474909941257677
71.0	0.0027358301163924077
72.0	0.0022458772704529307
73.0	0.0018942762897150474
74.0	0.001733039153577852
75.0	0.0014989852462819234
76.0	0.0011359416300762391
77.0	8.311514307975413E-4
78.0	7.302481907632966E-4
79.0	5.596488983342643E-4
80.0	4.712285333558025E-4
81.0	3.79687449613395E-4
82.0	3.6304361620568453E-4
83.0	1.9764552171656175E-4
84.0	1.341909068496656E-4
85.0	8.738012539047993E-5
86.0	4.369006269523997E-5
87.0	5.9293656514968525E-5
88.0	4.993150022313139E-5
89.0	2.2885270935601887E-5
90.0	3.1207187639457123E-6
91.0	9.362156291837136E-6
92.0	3.1207187639457123E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
