#Position (bp)	mapping quality
3410279.0	3.3238770022431625
1.0230836E7	3.1170401066657063
1.7051393E7	3.97960094308342
2.387195E7	2.6332226044407316
3.0692507E7	3.459216102961324
3.7513064E7	6.267448649432114
4.4333621E7	5.0018191174211015
5.1154178E7	3.8615504937634624
5.7974735E7	6.9622733273118875
6.4795292E7	5.637180045948244
7.1615849E7	5.991176758856417
7.8436406E7	9.896274901844468
8.5256963E7	5.952659833491341
9.207752E7	5.6856571739345005
9.8898077E7	3.117984891993666
1.05718634E8	5.538431738331014
1.12539191E8	5.412468983215556
1.19359748E8	5.482492847183896
1.26180305E8	2.8615393005084147
1.33000862E8	9.884113413044435
1.39821419E8	4.7194055138399005
1.46641976E8	7.511635642213748
1.53462533E8	5.809421561142641
1.6028309E8	3.1558687006357773
1.67103647E8	4.688306596654002
1.73924204E8	7.008068484156237
1.80744761E8	6.810942883543858
1.87565318E8	5.1662061009648514
1.93064938E8	6.778182485625753
1.964752165E8	0.0
2.01206432E8	5.796424222327484
2.08026989E8	2.931071569177855
2.14847546E8	3.71126898480978
2.21668103E8	4.31447683224963
2.2848866E8	4.256073349031905
2.35309217E8	5.380792243836208
2.42129774E8	2.01701036819376
2.48950331E8	4.223608534078407
2.55770888E8	9.065751626767879
2.62591445E8	5.1338377736744425
2.69412002E8	7.544825177857949
2.76232559E8	15.255527601832016
2.83053116E8	3.2344528537676784
2.89873673E8	5.099597305908084
2.9669423E8	5.729410094771138
3.03514787E8	1.3253609428807382
3.10335344E8	6.8256667566809055
3.17155901E8	5.711562973366017
3.231256605E8	13.568355192147044
3.26535939E8	0.0
3.30797015E8	6.364511933844926
3.37617572E8	3.500770891271947
3.44438129E8	5.4938842238230725
3.51258686E8	6.0957493945759404
3.58079243E8	4.967877024688561
3.648998E8	3.585582784663864
3.71720357E8	4.577065508892827
3.78540914E8	7.90200963686773
3.85361471E8	7.063951012816968
3.92182028E8	12.514225627779963
3.99002585E8	6.5910990546341575
4.05823142E8	9.997922244079646
4.12643699E8	5.48819452683836
4.19464256E8	8.769917026049129
4.26284813E8	9.26096293932286
4.3310537E8	7.702961347013671
4.39925927E8	9.194352984606319
4.45497358E8	6.186494617413436
4.489076365E8	0.0
4.53567041E8	5.20421922518733
4.60387598E8	3.0506209007191836
4.67208155E8	4.476652447194475
4.74028712E8	4.304800734645973
4.80849269E8	3.914047246906555
4.87669826E8	1.0392339011113119
4.94490383E8	3.35852901561455
5.0131094E8	3.7459370415381597
5.08131497E8	4.459011547140659
5.14952054E8	5.702909700590806
5.21772611E8	4.040809767102401
5.28593168E8	4.179023558866803
5.35413725E8	3.5576217093780325
5.42234282E8	9.495886138455873
5.49054839E8	8.537517630763142
5.55875396E8	8.158928750793532
5.62695953E8	4.067612818364506
5.669287495E8	5.525235262637453
5.70339028E8	10.372612572373377
5.76337067E8	3.247230190237214
5.83157624E8	4.810244166135424
5.89978181E8	4.380749936601261
5.96798738E8	3.7908086779093444
6.03619295E8	4.573502919433472
6.10439852E8	2.44964962755803
6.17260409E8	7.52567757516894
6.24080966E8	6.1835858199944544
6.30901523E8	6.18876480596421
6.3772208E8	3.710051234428752
6.44542637E8	4.488799701244371
6.51363194E8	4.683674719765476
6.58183751E8	2.255993696175278
6.65004308E8	5.702536234180124
6.71824865E8	5.28356760948418
6.78645422E8	5.1474309805381955
6.853450715E8	2.2822567265739306
6.8875535E8	0.0
6.92286536E8	1.9745679070770852
6.99107093E8	1.700373188458841
7.0592765E8	6.376766518972635
7.12748207E8	5.1069163837449985
7.19568764E8	2.8387112080042174
7.26389321E8	2.0212911251091508
7.33209878E8	5.257546815306569
7.40030435E8	10.130670961776808
7.46850992E8	11.905331096177749
7.53671549E8	8.477179125246051
7.60492106E8	7.2285062786301575
7.67312663E8	4.6708350530637155
7.7413322E8	3.454171622064791
7.80953777E8	5.147927469232211
7.87774334E8	3.975977146784623
7.94594891E8	7.0964572008470315
8.01415448E8	0.9935308721342753
8.08236005E8	3.6877297560986566
8.12710191E8	3.4876281262299087
8.161204695E8	4.091168334425981
8.21877119E8	5.236085345121757
8.28697676E8	4.333981492246788
8.35518233E8	2.355925379143739
8.4233879E8	2.3842160020708967
8.49159347E8	5.493546087498234
8.55979904E8	3.0992564442717265
8.62800461E8	2.4608159916430004
8.69621018E8	5.485677034107642
8.76441575E8	2.7720556290775913
8.83262132E8	3.612286467946211
8.90082689E8	12.535712005496844
8.96903246E8	7.255314367013677
9.03723803E8	5.129619726212963
9.1054436E8	7.944631114204477
9.15901344E8	8.879422312736441
9.193116225E8	0.0
9.24185474E8	3.112202561800533
9.31006031E8	4.669221455272448
9.37826588E8	9.921575414132393
9.44647145E8	2.1755519380587267
9.51467702E8	3.983279569752286
9.58288259E8	1.547939783396583
9.65108816E8	6.239644424191081
9.71929373E8	4.003177965869971
9.7874993E8	5.362294366015343
9.85570487E8	2.8018062919971896
9.92391044E8	1.8566281625622816
9.99211601E8	3.5363128036201132
1.006032158E9	2.135179226798423
1.012649727E9	3.4872922591191546
1.0160600055E9	0.0
1.019673272E9	4.345698729263339
1.026493829E9	3.5751891405170637
1.033314386E9	6.531290798835785
1.040134943E9	13.752408769302495
1.0469555E9	6.429158724586597
1.053776057E9	26.536164562187718
1.060596614E9	7.635975101718708
1.067417171E9	3.8227178836551543
1.074237728E9	12.086859210265885
1.081058285E9	3.4746804688965063
1.087878842E9	3.665727634636903
1.094699399E9	6.5384371388220535
1.101519956E9	4.0703708517618775
1.1080409755E9	0.9993397575152262
1.111451254E9	0.0
1.11516107E9	7.211498199262372
1.121981627E9	4.2849326388816795
1.128802184E9	3.9698168169350603
1.135622741E9	1.8748472391811137
1.142443298E9	3.126272508817286
1.149263855E9	6.002866744241329
1.156084412E9	3.0871697773838105
1.162904969E9	4.630817566768196
1.169725526E9	5.973606868298682
1.176546083E9	4.93363331711473
1.18336664E9	4.567349518485861
1.190187197E9	6.710998188939182
1.197007754E9	3.9412985747766878
1.201145256E9	2.449978856695085
1.2045555345E9	14.32974297015204
1.210648868E9	12.423719941399451
1.217469425E9	5.30685388714367
1.224289982E9	4.292947272254932
