#Position (bp)	Coverage
3410279.0	1.028646194145141
1.0230836E7	1.8848399038377657
1.7051393E7	1.8118621397050123
2.387195E7	7.379001011207736
3.0692507E7	0.9649230993890968
3.7513064E7	3.63289640420863
4.4333621E7	1.0630274037736214
5.1154178E7	1.7251536787977872
5.7974735E7	2.7180677472529005
6.4795292E7	4.472741742353301
7.1615849E7	1.979300077691602
7.8436406E7	1.943673368611977
8.5256963E7	4.50211866860727
9.207752E7	4.095732797189438
9.8898077E7	0.9278168923740392
1.05718634E8	0.7865114242135943
1.12539191E8	0.12191013138663015
1.19359748E8	0.9733152292400753
1.26180305E8	4.6728390364599255
1.33000862E8	3.742587152339611
1.39821419E8	0.4808830129269501
1.46641976E8	0.541774520761281
1.53462533E8	3.906796614997866
1.6028309E8	4.67835002331921
1.67103647E8	5.396405601478002
1.73924204E8	4.838860081368721
1.80744761E8	3.8176533089599576
1.87565318E8	1.3557293048060444
1.93064938E8	1.7016765808748833
1.964752165E8	0.0
2.01206432E8	1.950974385229828
2.08026989E8	2.167332374760595
2.14847546E8	1.6316177696337704
2.21668103E8	1.7976058260344427
2.2848866E8	2.0963893418088873
2.35309217E8	3.1614812397286616
2.42129774E8	0.8231648822816083
2.48950331E8	1.26448851611386
2.55770888E8	4.505892260705394
2.62591445E8	2.092714715235134
2.69412002E8	3.1706916311966897
2.76232559E8	5.574029071232745
2.83053116E8	3.5419652676460296
2.89873673E8	1.3967500015028098
2.9669423E8	1.1384196334698178
3.03514787E8	20.377145004432922
3.10335344E8	1.670443337692215
3.17155901E8	1.3768887203787021
3.231256605E8	6.1254553169177655
3.26535939E8	0.0
3.30797015E8	5.1383746224831786
3.37617572E8	0.6190045768989249
3.44438129E8	2.808391895266032
3.51258686E8	1.2459429633093015
3.58079243E8	5.370892729142209
3.648998E8	2.256756889503306
3.71720357E8	2.5726341704937004
3.78540914E8	4.927339072160822
3.85361471E8	6.953097232381461
3.92182028E8	3.848621160999021
3.99002585E8	8.182617050191062
4.05823142E8	4.1861767301409545
4.12643699E8	5.514799157898688
4.19464256E8	4.1335008269852445
4.26284813E8	8.37718459064267
4.3310537E8	4.7674933293571184
4.39925927E8	3.2366421100212195
4.45497358E8	8.746329562582927
4.489076365E8	0.0
4.53567041E8	2.533090039420534
4.60387598E8	3.1571981584495226
4.67208155E8	1.0449517539403306
4.74028712E8	1.2288258862142785
4.80849269E8	2.1155467214774393
4.87669826E8	1.91049162113886
4.94490383E8	2.129814764395342
5.0131094E8	2.8592969753056825
5.08131497E8	0.8638416188003414
5.14952054E8	1.977999304162402
5.21772611E8	4.60575785819252
5.28593168E8	6.137791972121925
5.35413725E8	6.494678367177343
5.42234282E8	0.23733208299556766
5.49054839E8	4.036593638906617
5.55875396E8	5.8901853616940665
5.62695953E8	7.697007297204612
5.669287495E8	0.9865553094278788
5.70339028E8	0.3412837084421066
5.76337067E8	3.858100885308927
5.83157624E8	1.5174477685620105
5.89978181E8	3.4394054620465746
5.96798738E8	0.5967291234425576
6.03619295E8	1.4455222645305947
6.10439852E8	5.166083503150842
6.17260409E8	2.749882890796162
6.24080966E8	7.782227023394131
6.30901523E8	1.282168303849671
6.3772208E8	2.2594381954435687
6.44542637E8	2.088690703706457
6.51363194E8	2.1739591062724055
6.58183751E8	3.579540791169988
6.65004308E8	3.9361376204318796
6.71824865E8	2.0975191615582127
6.78645422E8	2.5560066428592267
6.853450715E8	0.9946647854559428
6.8875535E8	0.0
6.92286536E8	1.9171635102529017
6.99107093E8	2.9424715606071468
7.0592765E8	2.436367586987397
7.12748207E8	4.514611783172548
7.19568764E8	4.659600674842245
7.26389321E8	1.7503035309286323
7.33209878E8	1.0371673457167794
7.40030435E8	1.1406323559791378
7.46850992E8	2.359728098452956
7.53671549E8	4.555724261229692
7.60492106E8	2.603289291475755
7.67312663E8	1.7640505020337782
7.7413322E8	0.24418738821477484
7.80953777E8	0.30917298983059593
7.87774334E8	0.5601822549096797
7.94594891E8	1.0280239575741394
8.01415448E8	0.8193662189173113
8.08236005E8	2.761090773084955
8.12710191E8	3.061795785817846
8.161204695E8	1.6884011522474494
8.21877119E8	1.7215283150628313
8.28697676E8	1.5139100809508665
8.35518233E8	0.6971130070461987
8.4233879E8	7.299117945939019
8.49159347E8	4.599370403326297
8.55979904E8	3.6611866156972224
8.62800461E8	0.834494895358253
8.69621018E8	1.4661956494169024
8.76441575E8	1.4676663504168355
8.83262132E8	2.4724493908635323
8.90082689E8	5.006329395091925
8.96903246E8	7.543417348465821
9.03723803E8	4.478228977486736
9.1054436E8	8.499657286054497
9.15901344E8	3.872741151653396
9.193116225E8	0.0
9.24185474E8	7.790304222954225
9.31006031E8	3.4576772835415053
9.37826588E8	5.103141869498342
9.44647145E8	2.5382180663544047
9.51467702E8	5.615568347277209
9.58288259E8	5.5431307149841285
9.65108816E8	2.0579360307376655
9.71929373E8	1.23451867640722
9.7874993E8	0.601912717685667
9.85570487E8	0.9535952855463271
9.92391044E8	1.0410725986162128
9.99211601E8	2.0465950214916466
1.006032158E9	9.68603546601839
1.012649727E9	4.597052558849907
1.0160600055E9	0.0
1.019673272E9	2.0979387753815413
1.026493829E9	2.9307431929679644
1.033314386E9	1.036062890464811
1.040134943E9	4.038340417065644
1.0469555E9	5.857561046700438
1.053776057E9	2.359791729619736
1.060596614E9	3.2715836844410213
1.067417171E9	1.0318639665352844
1.074237728E9	1.6455812919677968
1.081058285E9	3.6605527964944797
1.087878842E9	8.206470087413681
1.094699399E9	2.1507670121369853
1.101519956E9	6.82084190484736
1.1080409755E9	2.6496294612762683
1.111451254E9	0.0
1.11516107E9	0.9165296910501591
1.121981627E9	3.0820542955655967
1.128802184E9	1.4633708068124054
1.135622741E9	6.45291286327495
1.142443298E9	3.0225840792768097
1.149263855E9	5.938715855611206
1.156084412E9	2.174377840402184
1.162904969E9	0.681425578585444
1.169725526E9	7.309278699672182
1.176546083E9	3.5633195353400025
1.18336664E9	2.5834804987334614
1.190187197E9	1.9233135944762283
1.197007754E9	2.1829162926136383
1.201145256E9	2.7626912496639617
1.2045555345E9	2.8775390366578395
1.210648868E9	5.1814510163905965
1.217469425E9	1.6089408826874403
1.224289982E9	1.739750727103373
