#Position (bp)	mapping quality
3410279.0	2.7570010299848846
1.0230836E7	3.2537500489962308
1.7051393E7	2.82084938627688
2.387195E7	1.4001385051712192
3.0692507E7	2.416939028415472
3.7513064E7	6.734373073684312
4.4333621E7	4.673786897653688
5.1154178E7	3.0002735857328164
5.7974735E7	5.903785085554828
6.4795292E7	5.467089255609663
7.1615849E7	5.8840760403217995
7.8436406E7	8.45222479683739
8.5256963E7	4.1896582478911935
9.207752E7	5.1435708114712035
9.8898077E7	2.205723377355112
1.05718634E8	3.4432748696437
1.12539191E8	4.071843610121494
1.19359748E8	4.517308355151034
1.26180305E8	2.4930680598258697
1.33000862E8	8.81524963556912
1.39821419E8	6.090019768016822
1.46641976E8	3.350420944465393
1.53462533E8	6.549777361405703
1.6028309E8	3.3585593621058187
1.67103647E8	4.375480154083219
1.73924204E8	5.66446679605362
1.80744761E8	5.483394960318353
1.87565318E8	4.363996339912546
1.93064938E8	8.043170400276534
1.964752165E8	0.0
2.01206432E8	4.78056830055201
2.08026989E8	3.272926811275344
2.14847546E8	3.1296099717138572
2.21668103E8	4.1482375213216445
2.2848866E8	2.688484428452571
2.35309217E8	3.837069983583504
2.42129774E8	1.5478151415198196
2.48950331E8	3.7744185060319784
2.55770888E8	6.64680733276323
2.62591445E8	4.990879175958263
2.69412002E8	6.294208832524916
2.76232559E8	7.575955088250923
2.83053116E8	3.273009991531008
2.89873673E8	3.572710949856865
2.9669423E8	5.221996719427543
3.03514787E8	1.2489294727558695
3.10335344E8	5.464199513028337
3.17155901E8	6.024557354236643
3.231256605E8	11.608339715195035
3.26535939E8	0.0
3.30797015E8	6.641765946005464
3.37617572E8	4.233721906599909
3.44438129E8	4.496616539797372
3.51258686E8	4.042544311172967
3.58079243E8	3.7811459602248716
3.648998E8	3.406903185787222
3.71720357E8	5.6163389318517325
3.78540914E8	7.334219150649277
3.85361471E8	4.64761371867266
3.92182028E8	11.076210262732083
3.99002585E8	6.300326390944844
4.05823142E8	9.066792092675627
4.12643699E8	5.486600569850814
4.19464256E8	8.307347539321992
4.26284813E8	8.012421776099695
4.3310537E8	7.369728622547689
4.39925927E8	7.5268566421868295
4.45497358E8	4.653369188137795
4.489076365E8	0.0
4.53567041E8	4.588690213008213
4.60387598E8	2.9398475131192194
4.67208155E8	4.233692445727069
4.74028712E8	4.414551327866627
4.80849269E8	3.3003986457594667
4.87669826E8	1.1993494290780373
4.94490383E8	3.6857577305503746
5.0131094E8	3.329936562220845
5.08131497E8	4.451650274315685
5.14952054E8	6.447499630161729
5.21772611E8	3.8822669295212258
5.28593168E8	4.123057092695365
5.35413725E8	3.307548730122958
5.42234282E8	8.088578875568116
5.49054839E8	8.246511243761097
5.55875396E8	8.397002203159463
5.62695953E8	3.18007072579574
5.669287495E8	5.290751279188136
5.70339028E8	6.649947711780138
5.76337067E8	3.1684278081521273
5.83157624E8	4.425875268376548
5.89978181E8	3.7617099434288814
5.96798738E8	2.7916164628307687
6.03619295E8	3.9020683716987077
6.10439852E8	1.3239147488731677
6.17260409E8	5.268007556989009
6.24080966E8	6.67616313393429
6.30901523E8	3.452754718932735
6.3772208E8	4.05934555691819
6.44542637E8	3.643006188748799
6.51363194E8	4.843189372669477
6.58183751E8	2.288048717729757
6.65004308E8	4.258398415674068
6.71824865E8	4.918953190087402
6.78645422E8	4.383192441007177
6.853450715E8	3.213047266417365
6.8875535E8	0.0
6.92286536E8	1.4337489661789908
6.99107093E8	1.632516833491576
7.0592765E8	6.095889171487893
7.12748207E8	4.705585763580391
7.19568764E8	2.450424612547357
7.26389321E8	1.9646040302084433
7.33209878E8	4.861951170074791
7.40030435E8	9.639286832631285
7.46850992E8	11.023124852155386
7.53671549E8	5.299949855107453
7.60492106E8	6.702789849495608
7.67312663E8	4.919075046719722
7.7413322E8	4.378905542089979
7.80953777E8	0.8091561871552825
7.87774334E8	4.390831895608186
7.94594891E8	6.462180122179879
8.01415448E8	0.7303651733713415
8.08236005E8	2.811027272944409
8.12710191E8	1.8078746129607437
8.161204695E8	3.088176819016116
8.21877119E8	5.879186982914297
8.28697676E8	4.661394520232118
8.35518233E8	1.0699497664304545
8.4233879E8	2.0638865470797936
8.49159347E8	4.386514615417644
8.55979904E8	3.7395072868809462
8.62800461E8	2.013121862479337
8.69621018E8	4.857077462250634
8.76441575E8	3.00728988625594
8.83262132E8	2.535876898446925
8.90082689E8	10.785150724389975
8.96903246E8	5.180428691134445
9.03723803E8	3.7930876241700053
9.1054436E8	5.7635786439432914
9.15901344E8	8.636574763417501
9.193116225E8	0.0
9.24185474E8	1.9606513794420806
9.31006031E8	4.3143986351077
9.37826588E8	7.734979609185297
9.44647145E8	2.0161670074687525
9.51467702E8	4.462206682079807
9.58288259E8	2.071579436648175
9.65108816E8	4.542876518479737
9.71929373E8	4.551455031842574
9.7874993E8	5.118670955801348
9.85570487E8	4.375926557228855
9.92391044E8	1.587611883545157
9.99211601E8	3.3690877350303476
1.006032158E9	1.9195419600170176
1.012649727E9	2.6698862549305824
1.0160600055E9	0.0
1.019673272E9	2.990473836068162
1.026493829E9	3.226630166883539
1.033314386E9	5.256276140091549
1.040134943E9	12.259460719142934
