#Position (bp)	mapping quality
3410279.0	3.415753720400488
1.0230836E7	3.1340713560143083
1.7051393E7	2.6870501024280453
2.387195E7	1.3564619328343117
3.0692507E7	2.9468559493283975
3.7513064E7	6.447420562218128
4.4333621E7	4.927908735498678
5.1154178E7	3.980632961806687
5.7974735E7	5.979319333597331
6.4795292E7	4.936431972999005
7.1615849E7	4.867470287947323
7.8436406E7	7.594646281458481
8.5256963E7	4.521189316216342
9.207752E7	5.087567688518698
9.8898077E7	2.567581583946283
1.05718634E8	4.489785072250422
1.12539191E8	7.584636029614051
1.19359748E8	3.530098624351059
1.26180305E8	2.497364837763128
1.33000862E8	8.360539372877133
1.39821419E8	4.7102631596573366
1.46641976E8	4.372907234877435
1.53462533E8	6.039036478363754
1.6028309E8	3.1619355249929937
1.67103647E8	4.659025580830571
1.73924204E8	5.539776994571399
1.80744761E8	5.298997473818259
1.87565318E8	4.002962852679583
1.93064938E8	7.829659977888795
1.964752165E8	0.0
2.01206432E8	5.345261651465733
2.08026989E8	2.7730912339640987
2.14847546E8	3.384886477799364
2.21668103E8	4.212143672387434
2.2848866E8	2.732740790345281
2.35309217E8	3.6782973870004083
2.42129774E8	1.856343026501603
2.48950331E8	3.0925848915411187
2.55770888E8	6.900411816316518
2.62591445E8	4.106250311231116
2.69412002E8	6.5421780222180566
2.76232559E8	7.178185123806274
2.83053116E8	3.4264872149831604
2.89873673E8	3.908962145231465
2.9669423E8	4.894321709329539
3.03514787E8	1.0782774583855965
3.10335344E8	4.455090727448677
3.17155901E8	6.146539161432476
3.231256605E8	11.215667200762464
3.26535939E8	0.0
3.30797015E8	6.085876123393443
3.37617572E8	2.916908989504706
3.44438129E8	4.690476017555526
3.51258686E8	4.781197999200077
3.58079243E8	3.679283235780423
3.648998E8	3.2930732860884837
3.71720357E8	5.5332902636016295
3.78540914E8	6.7535122635353835
3.85361471E8	4.506285080418253
3.92182028E8	10.752248847450385
3.99002585E8	6.266283989338522
4.05823142E8	9.377445707950077
4.12643699E8	4.9167482308492785
4.19464256E8	7.934726642943959
4.26284813E8	8.318419243734542
4.3310537E8	6.862509434878237
4.39925927E8	8.185653610668435
4.45497358E8	5.2136689733722115
4.489076365E8	0.0
4.53567041E8	4.672064212387805
4.60387598E8	2.4411475391060944
4.67208155E8	3.28474855494825
4.74028712E8	4.987156361659622
4.80849269E8	3.5706017896409334
4.87669826E8	1.0469396775742825
4.94490383E8	2.892276703941697
5.0131094E8	2.99725481513176
5.08131497E8	4.58906631674331
5.14952054E8	6.289942065086902
5.21772611E8	3.624627004096842
5.28593168E8	3.221315463098498
5.35413725E8	3.0725380557044573
5.42234282E8	10.194893521174079
5.49054839E8	7.46741248913065
5.55875396E8	8.087261995223736
5.62695953E8	2.9034729356614424
5.669287495E8	6.006444561123621
5.70339028E8	6.325997159219237
5.76337067E8	2.848447598593624
5.83157624E8	4.8032729760575545
5.89978181E8	3.70916356467074
5.96798738E8	2.5242789474904095
6.03619295E8	3.3693092040526933
6.10439852E8	1.6417112694419147
6.17260409E8	5.944878703260072
6.24080966E8	5.6726946536191
6.30901523E8	4.6378332821377235
6.3772208E8	3.1664068475904075
6.44542637E8	3.87083561034796
6.51363194E8	4.824908676203721
6.58183751E8	2.0550345525075073
6.65004308E8	4.252607162027452
6.71824865E8	4.438803559981254
6.78645422E8	4.347754610668476
6.853450715E8	2.7906003873276566
6.8875535E8	0.0
6.92286536E8	1.9823161888436125
6.99107093E8	1.5236171864721733
7.0592765E8	4.7451863798755065
7.12748207E8	4.828101490004945
7.19568764E8	2.5933154494931943
7.26389321E8	1.9346445851561587
7.33209878E8	5.324667585758836
7.40030435E8	8.78110728823184
7.46850992E8	10.003005390830952
7.53671549E8	5.614532743203802
7.60492106E8	6.258649860525218
7.67312663E8	4.852868639354328
7.7413322E8	2.647970881600716
7.80953777E8	0.9314642727158475
7.87774334E8	4.278608898511114
7.94594891E8	5.857780670442246
8.01415448E8	0.7182176147801775
8.08236005E8	3.1698956156278713
8.12710191E8	2.100788713037767
8.161204695E8	3.5403534561680865
8.21877119E8	5.915362884871884
8.28697676E8	4.011698075574479
8.35518233E8	1.1513514026599554
8.4233879E8	2.2716076479710576
8.49159347E8	4.527374142344758
8.55979904E8	2.4853741479017795
8.62800461E8	1.915666121540591
8.69621018E8	4.670173764811371
8.76441575E8	2.9321301071558885
8.83262132E8	3.47087323991374
8.90082689E8	10.427230799403961
8.96903246E8	5.263261787914935
9.03723803E8	4.011389801253227
9.1054436E8	6.357180752712995
9.15901344E8	8.326984871010609
9.193116225E8	0.0
9.24185474E8	1.8119749134309668
9.31006031E8	4.787845471854107
9.37826588E8	7.82842391414761
9.44647145E8	2.560174513867994
9.51467702E8	3.982463006564893
9.58288259E8	1.5058181728618154
9.65108816E8	4.850442019988591
9.71929373E8	4.430207377145301
9.7874993E8	3.5186966052165842
9.85570487E8	2.773077212485834
9.92391044E8	1.8565454794602045
9.99211601E8	3.214765483520262
1.006032158E9	1.844538323072389
1.012649727E9	2.0369254061823145
1.0160600055E9	0.0
1.019673272E9	2.7144706966782564
1.026493829E9	3.322741799216983
1.033314386E9	4.48806859040294
1.040134943E9	12.339727581404487
1.0469555E9	5.219012534584159
1.053776057E9	20.437061654982614
1.060596614E9	7.144436970995066
1.067417171E9	3.238190733494708
1.074237728E9	11.872522899324677
1.081058285E9	2.8859326787118467
1.087878842E9	2.778681904175368
1.094699399E9	5.378234624693857
1.101519956E9	3.0792933221817695
1.1080409755E9	1.1571166363025855
1.111451254E9	0.0
1.11516107E9	5.233008788498652
1.121981627E9	3.4757969837951266
1.128802184E9	3.050064763989191
1.135622741E9	2.0409024811098897
1.142443298E9	3.2985435485608656
1.149263855E9	5.413503803037959
1.156084412E9	3.2024663011089873
1.162904969E9	4.29554737020137
1.169725526E9	6.215041080046877
1.176546083E9	4.14161360000341
1.18336664E9	3.3756408591639735
1.190187197E9	5.877643621694264
1.197007754E9	3.406866096705937
1.201145256E9	5.752841886143543
1.2045555345E9	10.804931977968796
1.210648868E9	12.170678900359539
1.217469425E9	3.7058848013195558
1.224289982E9	5.032002850178429
1.231110539E9	4.669480601725277
1.237931096E9	5.180109404694986
1.244751653E9	8.356812891079104
1.25157221E9	4.719084977593025
1.258392767E9	5.161438393434221
1.2625477645E9	8.50460999375412
1.265958043E9	5.955149853379462
1.272033881E9	2.317770919871335
1.278854438E9	2.62479818729191
1.285674995E9	6.197639441718188
1.292495552E9	8.15414399898184
1.299316109E9	4.208812895193311
1.306136666E9	2.0918198087486273
1.312957223E9	3.5253616025277403
1.31977778E9	2.260862480888081
1.326598337E9	3.2837685076619203
1.333418894E9	2.246854690056264
1.340239451E9	3.8066226930094107
1.347060008E9	6.193578983391355
1.353880565E9	6.126847633267702
1.360701122E9	2.7297543104048074
1.367521679E9	5.973949892153927
1.374342236E9	2.523824592874713
1.381162793E9	7.922795618590372
1.38798335E9	7.622814465218173
1.394803907E9	7.065675920012698
1.401624464E9	1.6149361428583016
1.408445021E9	2.2736390742188317
1.415265578E9	5.493225156099513
1.422086135E9	6.413939299785917
1.428906692E9	6.404991568069285
1.435727249E9	4.08122316438389
1.442092514E9	6.0907598916049706
1.4455027925E9	0.0
1.449368363E9	9.135121777911289
1.45618892E9	1.4386871360022742
1.463009477E9	7.791488161351175
1.469830034E9	2.2665936603146632
1.476650591E9	5.012057035548163
1.483471148E9	6.934587716387222
1.490291705E9	5.906806839289621
1.497112262E9	5.060121364253513
1.503932819E9	3.932229147020265
1.510753376E9	2.29381842139798
1.517573933E9	4.164867547371121
1.52439449E9	4.29308581642567
1.531215047E9	8.012118450236049
1.538035604E9	9.791452699807763
1.544856161E9	6.735100773656577
1.551676718E9	8.349537601188906
1.558497275E9	12.416425515078734
1.565317832E9	5.6514530193384065
1.572138389E9	3.7458760499834236
1.578958946E9	1.0223308273198017
1.585779503E9	3.3548642376030156
1.59260006E9	4.747683394540225
1.599420617E9	2.8063938405933726
1.603811856E9	2.1129091704495417
1.6072221345E9	14.938094050526502
